c_id,u_id,b_id,created_at
2838,946,6362,1974-04-08
2839,947,584,1971-11-14
2840,947,3854,2001-01-08
2841,947,11372,1974-03-31
2842,948,5162,1993-12-13
2843,948,4423,2002-01-10
2844,948,1487,2017-12-03
2845,949,895,1994-04-18
2846,949,1351,1979-05-13
2847,949,2166,1999-09-21
2848,950,3255,2020-03-15
2849,950,11735,1977-03-17
2850,950,6320,1974-05-04
2851,951,10676,2005-01-09
2852,951,1589,1977-11-16
2853,951,1070,1972-04-10
2854,952,9905,1993-02-28
2855,952,1600,1993-02-14
2856,952,800,2011-10-28
2857,953,5933,1970-01-20
2858,953,7178,1985-11-12
2859,953,3393,1983-08-04
2860,954,3442,1978-08-22
2861,954,3667,2006-09-17
2862,954,5811,1992-10-06
2863,955,4591,1989-08-12
2864,955,4460,1999-07-18
2865,955,323,1977-04-12
2866,956,9607,2019-02-27
2867,956,11144,2007-08-22
2868,956,5758,1991-05-29
2869,957,6993,2013-08-20
2870,957,10109,1986-08-02
2871,957,7418,1987-11-02
2872,958,9242,2010-05-10
2873,958,1456,2008-10-26
2874,958,6215,1975-09-13
2875,959,8538,1983-11-10
2876,959,5162,1991-10-09
2877,959,11363,1976-08-27
2878,960,5150,1979-01-18
2879,960,438,1999-06-06
2880,960,8262,2017-05-08
2881,961,4755,1980-12-29
2882,961,10075,2004-04-11
2883,961,6988,1985-11-21
2884,962,9210,2000-04-23
2885,962,8963,1978-06-26
2886,962,4120,2016-05-30
2887,963,5921,1971-06-08
2888,963,8306,2015-11-24
2889,963,3614,1991-05-29
2890,964,1818,2018-06-20
2891,964,5305,2019-01-14
2892,964,1737,1982-08-27
2893,965,3903,2003-12-01
2894,965,10502,1971-02-08
2895,965,5387,1986-01-16
2896,966,525,1991-03-30
2897,966,6899,1981-10-27
2898,966,7899,2016-06-21
2899,967,5354,1974-03-20
2900,967,7367,1976-05-06
2901,967,7487,1992-03-14
2902,968,1324,1970-11-30
2903,968,55,2007-04-10
2904,968,2862,1985-04-14
2905,969,7963,1970-05-17
2906,969,6925,1984-02-19
2907,969,4770,1991-09-11
2908,970,4506,2020-08-02
2909,970,11072,1986-06-12
2910,970,11548,1973-04-12
2911,971,4923,2003-03-22
2912,971,6897,1974-01-02
2913,971,9699,1991-08-11
2914,972,404,1996-08-11
2915,972,8602,1989-11-02
2916,972,9230,2004-12-31
2917,973,6875,2000-05-22
2918,973,9426,2007-03-01
2919,973,8829,2016-02-06
2920,974,3839,1985-10-05
2921,974,9445,2006-01-28
2922,974,10924,2017-01-20
2923,975,10710,1988-08-14
2924,975,11158,1978-01-05
2925,975,860,2008-11-30
2926,976,5303,1983-03-31
2927,976,10222,2005-12-04
2928,976,762,1971-06-05
2929,977,2728,1999-01-31
2930,977,7866,2012-09-30
2931,977,5528,1974-02-24
2932,978,6362,1995-10-17
2933,978,5536,1989-07-31
2934,978,8698,2008-04-27
2935,979,2153,2020-07-02
2936,979,4211,1983-02-19
2937,979,359,2006-06-17
2938,980,3733,2015-08-03
2939,980,4096,2008-10-09
2940,980,242,1973-04-05
2941,981,10470,2004-10-23
2942,981,8091,2006-04-15
2943,981,5807,2013-01-30
2944,982,964,2009-03-21
2945,982,4572,1998-03-03
2946,982,3012,1996-11-07
2947,983,839,1997-10-29
2948,983,5620,1995-01-14
2949,983,8996,1988-10-17
2950,984,1859,1985-01-18
2951,984,2597,2012-01-29
2952,984,11590,2018-06-23
2953,985,2655,1974-01-12
2954,985,1381,1986-05-17
2955,985,6138,2007-06-19
2956,986,8600,2006-09-21
2957,986,7660,2003-04-06
2958,986,8719,1991-02-18
2959,987,2233,1987-02-12
2960,987,203,1985-10-29
2961,987,3681,2020-03-17
2962,988,400,1983-06-21
2963,988,2216,1975-05-02
2964,988,7416,1987-08-25
2965,989,11587,1980-04-02
2966,989,4978,1986-07-23
2967,989,2500,1977-03-21
2968,990,3287,2005-11-11
2969,990,1341,1990-05-23
2970,990,10327,1998-12-08
2971,991,8709,2010-09-06
2972,991,7184,2019-11-04
2973,991,8630,2006-03-31
2974,992,3614,2018-12-12
2975,992,1127,2005-10-23
2976,992,4778,1997-09-15
2977,993,5760,1983-10-03
2978,993,4415,1989-07-02
2979,993,8726,1987-01-08
2980,994,3291,1987-09-30
2981,994,11967,1993-05-11
2982,994,11133,1989-12-13
2983,995,11706,1984-07-24
2984,995,7936,1992-07-08
2985,995,9174,2007-02-09
2986,996,7225,2001-03-25
2987,996,5917,2014-11-26
2988,996,8868,1986-06-07
2989,997,991,1972-05-27
2990,997,11186,2005-12-31
2991,997,1280,1984-03-26
2992,998,9066,2015-11-18
2993,998,2374,2005-03-29
2994,998,11580,2004-03-25
2995,999,10462,1978-05-13
2996,999,8167,2017-04-03
2997,999,1962,2020-12-28
2998,1000,4111,1994-10-02
2999,1000,6139,2001-07-01
3000,1000,3823,2002-07-19
3001,1001,2512,2017-06-28
3002,1001,6902,1987-09-29
3003,1001,6929,2018-09-16
3004,1002,4617,1999-01-19
3005,1002,2261,2005-05-30
3006,1002,11105,2008-04-22
3007,1003,6099,2008-07-24
3008,1003,7865,1979-05-26
3009,1003,2440,1990-11-23
3010,1004,5006,1971-03-27
3011,1004,10511,1972-11-16
3012,1004,10953,1972-09-12
3013,1005,3629,1999-10-11
3014,1005,4946,2017-11-29
3015,1005,5738,2014-12-11
3016,1006,11896,2020-12-07
3017,1006,10092,1990-11-21
3018,1006,7221,2004-01-05
3019,1007,2410,2009-03-27
3020,1007,6281,2001-01-26
3021,1007,6229,2017-03-30
3022,1008,2908,1994-09-03
3023,1008,3657,1981-07-02
3024,1008,5507,1977-07-28
3025,1009,1609,1972-11-05
3026,1009,7889,1979-03-04
3027,1009,10791,1976-12-17
3028,1010,10307,2016-05-15
3029,1010,6388,2008-09-27
3030,1010,9964,1974-04-21
3031,1011,2496,2007-03-10
3032,1011,5267,1990-06-30
3033,1011,3633,2020-09-23
3034,1012,6154,1974-01-31
3035,1012,2657,2021-02-17
3036,1012,9544,2013-03-10
3037,1013,124,2010-11-19
3038,1013,7961,1975-10-31
3039,1013,1817,1996-12-15
3040,1014,5809,1995-03-01
3041,1014,5038,2015-05-07
3042,1014,9012,1992-11-09
3043,1015,6834,2008-06-23
3044,1015,7963,1994-12-27
3045,1015,7923,2004-05-30
3046,1016,5957,1993-12-31
3047,1016,11099,1980-12-22
3048,1016,404,2000-07-11
3049,1017,8201,2010-08-09
3050,1017,6231,2018-09-21
3051,1017,4705,1977-05-19
3052,1018,3990,2017-10-04
3053,1018,1745,1999-08-03
3054,1018,2080,1991-12-28
3055,1019,10711,1976-10-12
3056,1019,3043,1989-06-17
3057,1019,6238,1976-01-31
3058,1020,11569,1983-07-18
3059,1020,2915,1997-12-11
3060,1020,2736,2005-09-11
3061,1021,9496,2008-11-03
3062,1021,7870,2012-03-23
3063,1021,4654,2001-06-30
3064,1022,5574,2011-11-30
3065,1022,9201,2004-10-18
3066,1022,9702,1980-03-02
3067,1023,5021,2013-09-20
3068,1023,6104,1981-11-17
3069,1023,5532,2012-09-24
3070,1024,5001,2011-05-19
3071,1024,4280,1993-05-11
3072,1024,7387,2015-05-18
3073,1025,910,1990-11-27
3074,1025,3837,2020-12-14
3075,1025,2634,2008-07-31
3076,1026,2715,2014-01-15
3077,1026,7383,2000-10-30
3078,1026,4736,1982-06-28
3079,1027,10089,2018-08-04
3080,1027,5992,1997-07-11
3081,1027,11020,1973-08-22
3082,1028,10939,1986-01-13
3083,1028,9256,1981-05-07
3084,1028,11875,2018-04-11
3085,1029,11896,1994-06-18
3086,1029,10530,1975-06-04
3087,1029,3747,1971-11-04
3088,1030,3690,2000-10-05
3089,1030,3920,2006-01-15
3090,1030,4620,1997-05-19
3091,1031,3721,2016-01-12
3092,1031,11675,1978-01-29
3093,1031,6308,2014-09-15
3094,1032,4235,2007-05-23
3095,1032,3878,1978-08-28
3096,1032,6650,1971-01-07
3097,1033,6587,1976-01-25
3098,1033,11424,2014-11-18
3099,1033,3643,2009-04-06
3100,1034,10573,1992-11-15
3101,1034,3926,1979-03-14
3102,1034,8953,1970-09-16
3103,1035,8773,1987-04-27
3104,1035,1322,1978-08-11
3105,1035,966,1987-07-28
3106,1036,6320,2017-08-23
3107,1036,9227,1984-08-19
3108,1036,5525,2012-10-31
3109,1037,9218,2006-11-05
3110,1037,5355,1979-11-10
3111,1037,2777,1991-01-03
3112,1038,1996,1976-09-03
3113,1038,6556,1990-05-10
3114,1038,10558,1995-08-11
3115,1039,3809,1982-12-24
3116,1039,1068,2015-02-02
3117,1039,6496,1986-08-20
3118,1040,6993,1992-12-10
3119,1040,2620,2001-07-12
3120,1040,1869,1994-07-29
3121,1041,2419,2007-09-10
3122,1041,2999,2016-08-22
3123,1041,1824,1975-11-27
3124,1042,9242,1970-10-16
3125,1042,9380,2006-02-07
3126,1042,10990,1995-04-23
3127,1043,2411,2014-01-30
3128,1043,7633,1993-08-16
3129,1043,6956,1972-06-07
3130,1044,881,2014-07-06
3131,1044,11712,1993-07-03
3132,1044,4287,1977-10-20
3133,1045,3926,1976-06-06
3134,1045,1337,2010-10-23
3135,1045,1513,2002-05-21
3136,1046,1228,2004-09-11
3137,1046,614,1989-10-23
3138,1046,6098,2007-09-07
3139,1047,6282,1977-05-25
3140,1047,10307,1988-04-13
3141,1047,9563,1974-05-21
3142,1048,6777,1972-12-30
3143,1048,4467,1997-05-06
3144,1048,4974,1974-10-22
3145,1049,5002,1983-10-02
3146,1049,5237,2000-09-22
3147,1049,1979,2012-07-02
3148,1050,1818,1973-11-01
3149,1050,11266,2016-01-24
3150,1050,2195,1988-02-16
3151,1051,3882,2019-08-11
3152,1051,7291,2017-07-11
3153,1051,7650,2014-05-10
3154,1052,6026,2018-01-09
3155,1052,10350,1996-01-08
3156,1052,6600,2012-10-26
3157,1053,4259,2012-07-01
3158,1053,1823,1995-09-30
3159,1053,3768,2013-01-28
3160,1054,1002,1988-12-19
3161,1054,2534,2019-07-11
3162,1054,11967,1971-10-08
3163,1055,5048,2017-06-15
3164,1055,11428,2017-09-22
3165,1055,8788,1996-03-14
3166,1056,3589,1983-11-08
3167,1056,10262,1996-04-11
3168,1056,11840,2003-04-25
3169,1057,10561,1993-01-27
3170,1057,11484,1980-10-23
3171,1057,5251,2018-10-29
3172,1058,5617,1981-08-23
3173,1058,10198,1976-11-19
3174,1058,558,2016-04-06
3175,1059,6201,1997-04-27
3176,1059,11081,1978-04-28
3177,1059,10904,1985-10-10
3178,1060,7996,1989-09-26
3179,1060,6597,1990-04-17
3180,1060,2587,2011-02-13
3181,1061,4617,1980-07-14
3182,1061,8203,2011-01-18
3183,1061,5754,1975-08-26
3184,1062,579,2004-07-14
3185,1062,2321,2010-12-14
3186,1062,360,1973-01-10
3187,1063,10760,1986-05-31
3188,1063,4015,1973-01-07
3189,1063,3347,2011-08-18
3190,1064,4235,1984-02-03
3191,1064,11751,2009-10-20
3192,1064,4851,1980-12-06
3193,1065,4233,1998-09-25
3194,1065,3433,1970-02-27
3195,1065,5463,1996-06-07
3196,1066,8499,1991-10-05
3197,1066,10656,2019-11-19
3198,1066,10151,1970-04-25
3199,1067,4103,2020-08-08
3200,1067,6353,2020-03-20
3201,1067,6447,1997-10-23
3202,1068,9766,1972-12-25
3203,1068,6720,1984-02-21
3204,1068,11762,1988-10-21
3205,1069,11700,2018-05-10
3206,1069,6619,2017-07-15
3207,1069,5386,1990-10-21
3208,1070,799,2017-10-18
3209,1070,4036,1984-10-19
3210,1070,11613,1990-05-12
3211,1071,2510,2012-09-22
3212,1071,11602,1990-11-13
3213,1071,360,1993-12-25
3214,1072,4957,1975-05-23
3215,1072,974,2011-06-22
3216,1072,6254,1989-04-12
3217,1073,10303,1988-01-01
3218,1073,2655,1971-09-02
3219,1073,2141,2020-05-13
3220,1074,2399,2011-06-05
3221,1074,4316,1995-02-24
3222,1074,6404,2020-11-04
3223,1075,9446,2000-09-23
3224,1075,2930,1992-03-31
3225,1075,9891,2019-03-04
3226,1076,8262,1997-03-22
3227,1076,10323,1997-11-21
3228,1076,9797,2001-08-04
3229,1077,9288,1971-07-15
3230,1077,3508,2015-01-12
3231,1077,2812,1979-03-25
3232,1078,3762,1972-08-04
3233,1078,4191,1973-05-18
3234,1078,3744,2002-05-08
3235,1079,9702,1970-10-26
3236,1079,4273,1980-12-11
3237,1079,6097,2019-05-07
3238,1080,6596,1997-09-18
3239,1080,8181,1998-06-26
3240,1080,6829,1974-02-18
3241,1081,10665,1993-05-11
3242,1081,2699,1992-02-22
3243,1081,10804,1994-10-13
3244,1082,4748,2012-02-16
3245,1082,5827,1992-02-03
3246,1082,9581,1981-11-10
3247,1083,1399,1980-01-17
3248,1083,3543,1992-05-24
3249,1083,9035,1971-07-25
3250,1084,2304,1974-01-03
3251,1084,11768,1989-12-10
3252,1084,8717,2006-04-18
3253,1085,2409,2005-04-04
3254,1085,8966,1980-03-13
3255,1085,9664,2008-12-03
3256,1086,5425,1973-06-29
3257,1086,5757,2005-04-24
3258,1086,5864,2000-10-27
3259,1087,127,1985-10-26
3260,1087,2576,2018-10-25
3261,1087,11642,2002-07-16
3262,1088,1403,2015-04-01
3263,1088,6293,1983-10-29
3264,1088,9641,1986-05-07
3265,1089,5813,2018-06-19
3266,1089,9777,2008-06-24
3267,1089,10486,1990-01-06
3268,1090,7905,2019-07-29
3269,1090,689,1971-02-22
3270,1090,9202,1976-11-22
3271,1091,11946,2003-11-02
3272,1091,483,1978-11-25
3273,1091,6177,2007-05-24
3274,1092,7527,2016-04-13
3275,1092,2509,1975-10-12
3276,1092,11095,2011-03-31
3277,1093,4036,2003-10-03
3278,1093,1519,1985-05-07
3279,1093,10183,2012-04-01
3280,1094,6859,1987-07-07
3281,1094,11148,2012-05-09
3282,1094,11609,2000-05-04
3283,1095,6080,2016-04-13
3284,1095,6469,1984-06-10
3285,1095,1555,1989-12-15
3286,1096,7250,1983-08-28
3287,1096,3607,2002-11-04
3288,1096,4118,1984-06-16
3289,1097,6095,1977-12-01
3290,1097,1950,2007-01-05
3291,1097,7324,2000-05-11
3292,1098,11330,2004-11-06
3293,1098,4220,1973-01-12
3294,1098,2076,2019-10-07
3295,1099,8979,2018-12-12
3296,1099,5850,1995-08-22
3297,1099,5848,1993-11-13
3298,1100,6655,1980-02-25
3299,1100,11322,2016-10-28
3300,1100,11872,2018-10-21
3301,1101,7670,2013-06-18
3302,1101,4552,1995-10-06
3303,1101,8438,2014-03-06
3304,1102,3100,1970-03-08
3305,1102,8998,2016-12-17
3306,1102,9531,1981-04-25
3307,1103,7930,1985-05-23
3308,1103,2909,1984-09-14
3309,1103,9981,1975-11-30
3310,1104,4000,1986-08-04
3311,1104,9419,2008-02-20
3312,1104,7312,1993-03-28
3313,1105,8912,1980-12-06
3314,1105,2659,2014-05-07
3315,1105,7398,1971-08-10
3316,1106,8273,1972-03-10
3317,1106,9473,1973-04-20
3318,1106,7388,2001-03-25
3319,1107,3316,2002-04-18
3320,1107,11513,1986-01-26
3321,1107,3448,2020-03-19
3322,1108,9156,2012-01-16
3323,1108,3534,1986-10-18
3324,1108,6445,1998-01-16
3325,1109,11640,2017-07-12
3326,1109,1861,1989-12-23
3327,1109,10067,1995-10-13
3328,1110,5407,1998-09-09
3329,1110,5352,1975-01-07
3330,1110,5017,1997-01-22
3331,1111,10100,1978-11-29
3332,1111,8447,2012-05-25
3333,1111,5644,2004-11-15
3334,1112,3035,1991-02-08
3335,1112,5761,2020-02-26
3336,1112,516,1985-01-04
3337,1113,3755,1991-07-21
3338,1113,10673,1991-07-10
3339,1113,3780,2009-09-10
3340,1114,10908,1990-12-26
3341,1114,454,1998-01-08
3342,1114,7495,2009-12-07
3343,1115,10919,1976-01-08
3344,1115,4220,1981-08-21
3345,1115,7896,2009-03-13
3346,1116,4738,1981-11-28
3347,1116,9610,1982-07-13
3348,1116,6799,1984-09-09
3349,1117,4663,1999-10-17
3350,1117,4069,2016-02-03
3351,1117,6720,2004-05-11
3352,1118,10815,2019-04-16
3353,1118,7634,1990-10-23
3354,1118,8490,2006-02-19
3355,1119,8296,2013-01-06
3356,1119,7514,1980-09-22
3357,1119,9100,2017-10-01
3358,1120,7462,1976-11-24
3359,1120,2909,1994-07-05
3360,1120,3683,1977-10-23
3361,1121,7222,1989-08-30
3362,1121,1495,1980-04-05
3363,1121,2,2006-09-11
3364,1122,1365,1979-06-10
3365,1122,5979,1980-04-04
3366,1122,1621,2012-09-19
3367,1123,1085,1980-09-09
3368,1123,7663,2009-01-22
3369,1123,8503,1989-04-03
3370,1124,6101,2005-06-24
3371,1124,4359,1979-03-26
3372,1124,3944,1974-07-27
3373,1125,2029,1975-06-02
3374,1125,2500,2006-12-18
3375,1125,4296,1977-11-30
3376,1126,7483,1993-06-23
3377,1126,10699,1993-11-20
3378,1126,9472,1979-09-30
3379,1127,4265,2002-11-30
3380,1127,673,1992-07-18
3381,1127,4705,2018-06-08
3382,1128,9739,2007-12-16
3383,1128,6169,1979-04-06
3384,1128,6229,1992-12-23
3385,1129,8179,1977-05-09
3386,1129,531,1979-01-24
3387,1129,119,1991-07-05
3388,1130,1402,1979-09-10
3389,1130,9216,1981-06-13
3390,1130,4459,1993-03-14
3391,1131,8556,1989-05-15
3392,1131,9373,1983-11-28
3393,1131,11593,1987-01-26
3394,1132,7067,1986-12-27
3395,1132,5883,2012-04-05
3396,1132,10046,1991-10-04
3397,1133,8008,2003-09-12
3398,1133,3908,2004-04-19
3399,1133,7040,2009-03-27
3400,1134,10109,1985-01-12
3401,1134,11050,1978-02-12
3402,1134,4580,1993-06-29
3403,1135,4566,2009-03-23
3404,1135,1036,1982-03-14
3405,1135,639,2017-07-15
3406,1136,10494,1988-08-31
3407,1136,8328,2015-05-04
3408,1136,45,1970-11-21
3409,1137,10975,2013-04-29
3410,1137,1476,2016-11-29
3411,1137,8752,1987-03-13
3412,1138,9562,2004-05-13
3413,1138,5216,1975-05-20
3414,1138,6315,2006-01-01
3415,1139,8164,1990-05-27
3416,1139,9036,2010-06-22
3417,1139,11947,1981-04-13
3418,1140,4627,2009-08-04
3419,1140,2593,1982-12-22
3420,1140,7494,2005-08-28
3421,1141,1108,2010-08-28
3422,1141,10428,1975-11-22
3423,1141,851,1976-04-14
3424,1142,6873,2009-08-23
3425,1142,8593,2020-05-25
3426,1142,1850,2019-12-05
3427,1143,2010,2012-03-18
3428,1143,4941,1991-05-29
3429,1143,2426,2012-10-26
3430,1144,8723,2000-10-08
3431,1144,4255,2017-07-06
3432,1144,577,2013-08-07
3433,1145,6237,1975-01-21
3434,1145,5108,2007-04-03
3435,1145,11531,1979-09-02
3436,1146,7594,1995-03-25
3437,1146,7882,2001-01-16
3438,1146,11608,1981-04-05
3439,1147,9615,1983-05-14
3440,1147,3205,1989-08-15
3441,1147,8240,1977-06-14
3442,1148,9047,1998-04-15
3443,1148,562,1991-08-14
3444,1148,7915,1979-11-27
3445,1149,5867,2005-06-11
3446,1149,11299,1978-12-07
3447,1149,4429,2017-12-21
3448,1150,7498,2018-05-24
3449,1150,5731,1971-08-22
3450,1150,8358,1971-03-06
3451,1151,727,1996-04-20
3452,1151,6420,1988-07-22
3453,1151,6205,2015-10-19
3454,1152,1796,1985-12-25
3455,1152,2422,1993-01-03
3456,1152,4054,1993-06-26
3457,1153,10987,1991-09-07
3458,1153,4951,1977-02-08
3459,1153,4088,2001-01-01
3460,1154,8055,2003-10-02
3461,1154,8339,1990-09-08
3462,1154,10762,1979-06-25
3463,1155,8129,1998-04-01
3464,1155,10848,2009-07-20
3465,1155,3528,1975-01-22
3466,1156,3394,2006-08-18
3467,1156,4652,2003-01-09
3468,1156,4771,2021-02-14
3469,1157,11758,2016-02-02
3470,1157,3115,1976-06-02
3471,1157,8437,1970-04-09
3472,1158,989,2017-08-19
3473,1158,6812,1977-04-25
3474,1158,2367,2012-01-06
3475,1159,7473,1973-02-06
3476,1159,8802,1992-06-06
3477,1159,3361,1992-11-28
3478,1160,8861,1993-03-26
3479,1160,7313,1979-06-08
3480,1160,10360,1993-04-18
3481,1161,1759,2016-11-30
3482,1161,5348,1974-04-17
3483,1161,1579,1975-06-18
3484,1162,8969,2001-03-02
3485,1162,11894,1980-04-05
3486,1162,6243,2001-09-09
3487,1163,6141,2001-05-19
3488,1163,11521,2018-08-11
3489,1163,11664,2021-01-25
3490,1164,10366,2000-07-24
3491,1164,10512,2014-01-30
3492,1164,1485,1984-05-19
3493,1165,3726,1970-11-08
3494,1165,2184,1994-04-03
3495,1165,11909,2001-04-05
3496,1166,5194,1997-12-19
3497,1166,2895,1988-08-18
3498,1166,1764,1989-03-30
3499,1167,10327,2002-09-15
3500,1167,10782,2008-09-11
3501,1167,10642,2009-07-11
3502,1168,4258,1973-04-10
3503,1168,3249,1971-04-28
3504,1168,1266,1981-08-03
3505,1169,8030,2013-04-10
3506,1169,1538,1985-05-13
3507,1169,6223,1982-09-26
3508,1170,9026,2016-08-07
3509,1170,2189,2018-01-06
3510,1170,10202,2016-05-19
3511,1171,11373,1986-11-01
3512,1171,6008,1989-10-23
3513,1171,6100,1989-10-28
3514,1172,7917,1985-03-17
3515,1172,3451,1979-08-06
3516,1172,11474,2011-06-30
3517,1173,10,1980-01-04
3518,1173,10744,2013-02-22
3519,1173,1228,1979-07-16
3520,1174,4759,1985-08-03
3521,1174,10393,1975-08-03
3522,1174,5916,1999-10-30
3523,1175,7651,2005-07-08
3524,1175,1131,1998-08-23
3525,1175,907,1993-08-23
3526,1176,5369,1979-12-16
3527,1176,986,1988-01-14
3528,1176,11521,1970-06-05
3529,1177,2083,2004-06-24
3530,1177,3648,2003-02-07
3531,1177,9145,2019-12-20
3532,1178,3947,1977-05-07
3533,1178,2734,2004-01-07
3534,1178,5499,2004-03-22
3535,1179,3980,2018-03-01
3536,1179,8948,2010-04-03
3537,1179,1372,2001-07-28
3538,1180,6237,1984-06-07
3539,1180,7873,1973-09-10
3540,1180,6747,1985-02-17
3541,1181,9118,1975-12-14
3542,1181,2338,1973-06-28
3543,1181,9726,2007-01-20
3544,1182,8933,1979-01-06
3545,1182,5200,2006-03-29
3546,1182,11277,2018-03-16
3547,1183,1426,2015-11-04
3548,1183,6902,1997-08-04
3549,1183,10534,1974-03-13
3550,1184,1044,1978-07-18
3551,1184,4477,1997-10-25
3552,1184,8783,2000-10-02
3553,1185,2268,2011-12-23
3554,1185,8035,2007-10-12
3555,1185,858,1991-07-01
3556,1186,9661,1993-04-18
3557,1186,2663,1990-06-05
3558,1186,842,1970-01-06
3559,1187,2144,1982-05-21
3560,1187,9898,2015-08-08
3561,1187,8020,1974-02-14
3562,1188,10694,2014-03-25
3563,1188,2863,1984-07-26
3564,1188,2698,1984-06-27
3565,1189,6351,1988-05-20
3566,1189,2324,1995-02-22
3567,1189,3701,2005-01-06
3568,1190,10620,2015-12-17
3569,1190,7003,1979-09-24
3570,1190,9588,1988-06-02
3571,1191,8455,1980-08-12
3572,1191,802,1975-06-13
3573,1191,10561,1984-04-15
3574,1192,9500,2007-11-12
3575,1192,5175,1972-07-10
3576,1192,3298,2009-11-16
3577,1193,6250,2008-03-19
3578,1193,4210,2003-11-23
3579,1193,4982,1985-12-10
3580,1194,3425,2002-02-03
3581,1194,6020,2000-10-03
3582,1194,4780,1972-01-11
3583,1195,4636,2005-10-01
3584,1195,56,1994-05-27
3585,1195,4847,1970-06-07
3586,1196,5030,1984-09-02
3587,1196,2295,2016-03-03
3588,1196,11677,1989-01-07
3589,1197,9705,1979-03-06
3590,1197,2255,1995-01-25
3591,1197,8523,1980-10-21
3592,1198,1819,2012-03-19
3593,1198,11449,2015-06-06
3594,1198,2270,2005-12-12
3595,1199,6190,2002-05-13
3596,1199,4595,2018-06-27
3597,1199,5970,2013-03-19
3598,1200,45,1977-11-11
3599,1200,11629,1999-01-26
3600,1200,10081,1971-01-15
3601,1201,4495,2019-12-20
3602,1201,3092,2010-11-05
3603,1201,946,1984-11-10
3604,1202,6465,1972-03-23
3605,1202,3792,2009-11-04
3606,1202,11941,1999-06-17
3607,1203,10794,1999-03-07
3608,1203,750,1978-09-17
3609,1203,2414,2001-06-04
3610,1204,202,2018-11-17
3611,1204,4601,2007-04-22
3612,1204,9222,1982-11-05
3613,1205,990,1970-08-31
3614,1205,10470,2013-04-27
3615,1205,1468,1990-06-25
3616,1206,4490,1985-02-28
3617,1206,10940,1977-07-31
3618,1206,4437,2006-07-16
3619,1207,4751,1973-12-19
3620,1207,8551,1971-10-25
3621,1207,11377,1973-09-24
3622,1208,6436,2011-08-22
3623,1208,1491,1970-12-31
3624,1208,9771,1998-03-14
3625,1209,3800,1984-02-20
3626,1209,779,1997-12-22
3627,1209,8295,2020-01-22
3628,1210,1010,1995-07-23
3629,1210,3937,2000-11-23
3630,1210,7015,2017-03-26
3631,1211,9530,2002-01-03
3632,1211,397,1990-04-23
3633,1211,3627,1973-02-03
3634,1212,9148,2017-03-24
3635,1212,430,1986-02-23
3636,1212,7480,1974-08-31
3637,1213,10712,1994-01-10
3638,1213,9278,1988-07-04
3639,1213,11977,1982-03-07
3640,1214,10635,2001-05-02
3641,1214,2949,1981-08-26
3642,1214,11574,1983-02-24
3643,1215,11802,2005-07-27
3644,1215,4016,2002-11-15
3645,1215,10587,2016-07-17
3646,1216,5717,1996-08-26
3647,1216,7428,1978-09-24
3648,1216,1046,1974-01-26
3649,1217,9015,2018-12-26
3650,1217,10133,1998-10-22
3651,1217,1601,1993-03-10
3652,1218,7148,2003-03-06
3653,1218,9408,2010-06-04
3654,1218,9002,1979-09-27
3655,1219,6494,1977-10-20
3656,1219,6964,1997-06-28
3657,1219,4242,2004-10-09
3658,1220,288,1971-06-28
3659,1220,7277,1996-10-21
3660,1220,7092,2017-11-15
3661,1221,3131,1992-12-25
3662,1221,8563,1987-02-15
3663,1221,2043,1984-03-21
3664,1222,7504,1994-04-20
3665,1222,4845,2009-05-30
3666,1222,5214,1989-03-12
