id,a_id,b_id,created_at,upated_at
3428,4659,1711,1984-02-15,1984-02-15
3429,2998,1712,1975-07-07,1975-07-07
3430,3794,1712,2002-04-03,2002-04-03
3431,2170,1712,1997-01-20,1997-01-20
3432,2054,1713,2019-06-04,2019-06-04
3433,3455,1713,1993-05-19,1993-05-19
3434,588,1714,2015-02-05,2015-02-05
3435,4175,1715,2000-10-02,2000-10-02
3436,67,1715,1996-02-07,1996-02-07
3437,4632,1715,2000-09-21,2000-09-21
3438,910,1716,2003-11-11,2003-11-11
3439,872,1717,1970-08-04,1970-08-04
3440,3732,1718,2014-08-10,2014-08-10
3441,400,1718,1996-10-01,1996-10-01
3442,2800,1719,2005-12-19,2005-12-19
3443,3712,1719,1981-10-27,1981-10-27
3444,1385,1720,1976-08-28,1976-08-28
3445,1471,1721,2012-09-12,2012-09-12
3446,936,1721,2005-05-05,2005-05-05
3447,3363,1721,1987-08-04,1987-08-04
3448,848,1722,1987-01-02,1987-01-02
3449,3189,1722,1985-01-15,1985-01-15
3450,850,1722,1977-05-28,1977-05-28
3451,1980,1723,2015-09-06,2015-09-06
3452,2270,1723,2012-03-09,2012-03-09
3453,2797,1723,2000-04-04,2000-04-04
3454,683,1724,2010-06-03,2010-06-03
3455,461,1724,1980-08-02,1980-08-02
3456,870,1725,1982-11-27,1982-11-27
3457,2109,1725,2011-07-24,2011-07-24
3458,2386,1725,2017-03-14,2017-03-14
3459,1847,1726,2003-10-09,2003-10-09
3460,656,1726,1986-04-10,1986-04-10
3461,991,1726,1990-01-12,1990-01-12
3462,258,1727,2011-02-10,2011-02-10
3463,1240,1728,1984-09-06,1984-09-06
3464,540,1729,2016-05-30,2016-05-30
3465,4974,1730,1985-03-14,1985-03-14
3466,1080,1730,1985-08-25,1985-08-25
3467,3197,1731,1970-08-17,1970-08-17
3468,2807,1731,1973-04-26,1973-04-26
3469,908,1731,1998-04-14,1998-04-14
3470,644,1732,2004-11-24,2004-11-24
3471,214,1732,2014-11-20,2014-11-20
3472,3145,1733,2002-03-26,2002-03-26
3473,2190,1733,1973-10-24,1973-10-24
3474,3792,1733,1981-09-18,1981-09-18
3475,3171,1734,2002-03-26,2002-03-26
3476,2296,1734,1991-02-15,1991-02-15
3477,4029,1735,1989-08-14,1989-08-14
3478,1634,1735,1997-09-27,1997-09-27
3479,1576,1736,1995-11-21,1995-11-21
3480,3089,1736,1970-05-02,1970-05-02
3481,1595,1736,1982-05-13,1982-05-13
3482,4286,1737,1994-11-30,1994-11-30
3483,1611,1737,1975-06-05,1975-06-05
3484,2345,1737,1972-03-23,1972-03-23
3485,811,1738,1977-12-13,1977-12-13
3486,1091,1738,1992-09-22,1992-09-22
3487,4633,1738,2017-07-16,2017-07-16
3488,1069,1739,1979-04-09,1979-04-09
3489,3543,1739,1972-07-14,1972-07-14
3490,2419,1740,2006-08-03,2006-08-03
3491,2721,1741,2002-12-13,2002-12-13
3492,4520,1742,1970-03-13,1970-03-13
3493,2782,1743,1989-08-25,1989-08-25
3494,364,1743,1973-12-22,1973-12-22
3495,4563,1744,1970-02-22,1970-02-22
3496,1556,1744,2015-11-03,2015-11-03
3497,3811,1744,1975-11-20,1975-11-20
3498,2660,1745,1970-10-10,1970-10-10
3499,1535,1745,1980-04-07,1980-04-07
3500,4661,1745,1978-06-18,1978-06-18
3501,4828,1746,1996-08-01,1996-08-01
3502,4724,1746,1991-03-10,1991-03-10
3503,1227,1747,1972-12-20,1972-12-20
3504,1580,1747,2019-11-04,2019-11-04
3505,3693,1747,1989-04-24,1989-04-24
3506,1245,1748,2000-09-24,2000-09-24
3507,2227,1748,1971-04-01,1971-04-01
3508,4342,1749,1973-08-05,1973-08-05
3509,3833,1749,2018-12-31,2018-12-31
3510,1761,1750,1994-05-14,1994-05-14
3511,703,1751,1992-03-21,1992-03-21
3512,2408,1751,1986-06-03,1986-06-03
3513,743,1751,2017-11-24,2017-11-24
3514,1276,1752,2002-07-06,2002-07-06
3515,2832,1752,1993-03-31,1993-03-31
3516,2815,1752,2011-01-21,2011-01-21
3517,2590,1753,1976-08-25,1976-08-25
3518,4079,1753,1993-03-18,1993-03-18
3519,426,1754,1997-05-22,1997-05-22
3520,3447,1755,1972-04-03,1972-04-03
3521,2414,1755,1997-08-26,1997-08-26
3522,4859,1756,1994-08-04,1994-08-04
3523,4638,1756,2005-08-28,2005-08-28
3524,1546,1756,1979-11-02,1979-11-02
3525,109,1757,2004-10-02,2004-10-02
3526,3548,1757,1999-09-14,1999-09-14
3527,2104,1758,1992-02-09,1992-02-09
3528,1550,1758,1991-08-02,1991-08-02
3529,1054,1758,1992-01-31,1992-01-31
3530,4952,1759,2019-10-12,2019-10-12
3531,2459,1760,2009-07-29,2009-07-29
3532,182,1760,1988-11-29,1988-11-29
3533,3180,1760,1997-06-06,1997-06-06
3534,4916,1761,1992-06-15,1992-06-15
3535,4453,1761,1989-07-20,1989-07-20
3536,2912,1761,2004-04-16,2004-04-16
3537,999,1762,1990-06-30,1990-06-30
3538,250,1763,2018-03-01,2018-03-01
3539,3230,1763,2014-01-16,2014-01-16
3540,503,1763,2018-05-17,2018-05-17
3541,1928,1764,2006-02-18,2006-02-18
3542,736,1765,1992-11-04,1992-11-04
3543,4020,1765,2011-09-13,2011-09-13
3544,2523,1766,2012-09-15,2012-09-15
3545,4252,1767,2020-12-05,2020-12-05
3546,2950,1767,2016-12-01,2016-12-01
3547,4242,1767,1995-06-07,1995-06-07
3548,712,1768,1982-08-19,1982-08-19
3549,2047,1769,1990-01-30,1990-01-30
3550,651,1769,2014-03-14,2014-03-14
3551,3162,1770,1979-11-26,1979-11-26
3552,1323,1771,1985-08-29,1985-08-29
3553,821,1772,1986-07-01,1986-07-01
3554,1626,1772,1973-03-11,1973-03-11
3555,2647,1772,2010-10-18,2010-10-18
3556,1237,1773,1993-06-24,1993-06-24
3557,2759,1774,1998-11-28,1998-11-28
3558,1153,1774,1994-10-09,1994-10-09
3559,685,1775,1973-04-26,1973-04-26
3560,2674,1775,2000-11-15,2000-11-15
3561,4747,1775,2015-08-15,2015-08-15
3562,184,1776,1999-05-20,1999-05-20
3563,3144,1776,2007-07-31,2007-07-31
3564,876,1777,1970-11-18,1970-11-18
3565,2634,1777,2020-02-04,2020-02-04
3566,4363,1778,1975-03-13,1975-03-13
3567,3276,1778,1992-05-04,1992-05-04
3568,1018,1779,1998-01-05,1998-01-05
3569,4257,1779,1999-04-07,1999-04-07
3570,2200,1779,1970-06-19,1970-06-19
3571,4087,1780,1980-11-03,1980-11-03
3572,336,1781,2004-06-11,2004-06-11
3573,4454,1781,2000-12-26,2000-12-26
3574,350,1781,2002-02-13,2002-02-13
3575,2071,1782,1992-11-06,1992-11-06
3576,1624,1782,1981-11-13,1981-11-13
3577,2313,1783,1975-09-13,1975-09-13
3578,2835,1783,2013-06-25,2013-06-25
3579,798,1783,2001-07-24,2001-07-24
3580,1086,1784,1991-04-14,1991-04-14
3581,4168,1785,1990-08-02,1990-08-02
3582,106,1785,2010-09-06,2010-09-06
3583,1754,1786,1991-01-14,1991-01-14
3584,4656,1787,2012-04-24,2012-04-24
3585,2462,1788,1992-09-14,1992-09-14
3586,1209,1788,2001-06-24,2001-06-24
3587,3198,1789,1988-07-07,1988-07-07
3588,1965,1789,2009-06-19,2009-06-19
3589,2920,1790,1984-08-19,1984-08-19
3590,942,1791,2015-07-26,2015-07-26
3591,2233,1791,1995-01-28,1995-01-28
3592,1398,1792,1977-05-10,1977-05-10
3593,45,1792,2005-05-31,2005-05-31
3594,1849,1793,1999-12-06,1999-12-06
3595,4378,1793,2017-07-02,2017-07-02
3596,2756,1793,1994-11-08,1994-11-08
3597,313,1794,2000-09-19,2000-09-19
3598,4345,1795,1997-05-14,1997-05-14
3599,293,1795,2008-03-21,2008-03-21
3600,4474,1796,2008-11-30,2008-11-30
3601,2051,1796,1989-12-08,1989-12-08
3602,4641,1797,2005-05-10,2005-05-10
3603,4484,1798,1984-01-22,1984-01-22
3604,1954,1798,2014-09-25,2014-09-25
3605,3528,1799,2017-05-31,2017-05-31
3606,429,1800,1971-10-10,1971-10-10
3607,329,1800,2008-01-19,2008-01-19
3608,2751,1801,2009-04-10,2009-04-10
3609,1541,1801,1978-12-13,1978-12-13
3610,4616,1802,2019-07-17,2019-07-17
3611,1673,1803,2000-09-25,2000-09-25
3612,3353,1803,1993-05-02,1993-05-02
3613,2573,1803,2009-08-07,2009-08-07
3614,503,1804,2012-02-04,2012-02-04
3615,3926,1804,1983-07-12,1983-07-12
3616,2935,1804,2020-04-26,2020-04-26
3617,4125,1805,1978-06-22,1978-06-22
3618,2292,1805,1994-04-19,1994-04-19
3619,3552,1806,2002-05-08,2002-05-08
3620,619,1806,1983-12-05,1983-12-05
3621,676,1807,2012-12-23,2012-12-23
3622,3389,1807,2007-03-07,2007-03-07
3623,381,1808,2005-04-28,2005-04-28
3624,4347,1808,1973-06-28,1973-06-28
3625,481,1809,1973-11-07,1973-11-07
3626,2074,1809,1977-03-31,1977-03-31
3627,3696,1809,1998-09-23,1998-09-23
3628,4099,1810,2005-07-06,2005-07-06
3629,512,1811,1976-05-05,1976-05-05
3630,4448,1811,2020-01-09,2020-01-09
3631,1609,1812,2002-04-04,2002-04-04
3632,1537,1812,2015-10-27,2015-10-27
3633,4165,1812,2007-06-27,2007-06-27
3634,2535,1813,2010-05-22,2010-05-22
3635,2501,1813,2011-11-28,2011-11-28
3636,453,1813,1980-04-04,1980-04-04
3637,2188,1814,2010-02-08,2010-02-08
3638,2754,1814,2008-06-02,2008-06-02
3639,2465,1815,2004-01-03,2004-01-03
3640,1858,1815,1971-07-21,1971-07-21
3641,240,1815,1979-11-25,1979-11-25
3642,2039,1816,2000-08-23,2000-08-23
3643,2678,1817,1985-07-10,1985-07-10
3644,2976,1818,1987-06-23,1987-06-23
3645,1110,1819,2014-10-16,2014-10-16
3646,4532,1819,1974-08-02,1974-08-02
3647,924,1819,2016-06-16,2016-06-16
3648,860,1820,1998-12-03,1998-12-03
3649,4637,1820,2014-05-13,2014-05-13
3650,877,1820,2020-03-23,2020-03-23
3651,2701,1821,1996-05-17,1996-05-17
3652,1374,1822,2000-03-23,2000-03-23
3653,3529,1822,2018-09-22,2018-09-22
3654,961,1823,1982-01-27,1982-01-27
3655,4849,1823,1996-01-11,1996-01-11
3656,2555,1823,2017-10-05,2017-10-05
3657,4894,1824,1971-07-12,1971-07-12
3658,124,1825,1994-06-24,1994-06-24
3659,3778,1825,1976-04-27,1976-04-27
3660,3049,1825,1997-10-16,1997-10-16
3661,1866,1826,1977-11-10,1977-11-10
3662,2661,1826,2004-04-20,2004-04-20
3663,3861,1827,1988-04-02,1988-04-02
3664,2904,1828,2017-07-11,2017-07-11
3665,340,1829,1992-07-09,1992-07-09
3666,2844,1830,1987-11-13,1987-11-13
3667,794,1830,1989-12-25,1989-12-25
3668,3332,1830,1991-11-20,1991-11-20
3669,1750,1831,2015-05-10,2015-05-10
3670,347,1831,1971-04-28,1971-04-28
3671,4675,1831,1975-05-05,1975-05-05
3672,2330,1832,1993-05-07,1993-05-07
3673,2124,1832,2016-09-28,2016-09-28
3674,3829,1833,2009-03-21,2009-03-21
3675,1557,1833,1970-10-31,1970-10-31
3676,1241,1833,1978-12-30,1978-12-30
3677,2782,1834,2015-12-05,2015-12-05
3678,3618,1834,1982-03-07,1982-03-07
3679,199,1834,1985-06-27,1985-06-27
3680,1993,1835,2003-04-19,2003-04-19
3681,2945,1836,2007-09-13,2007-09-13
3682,3899,1836,2012-12-27,2012-12-27
3683,4762,1836,2000-05-25,2000-05-25
3684,973,1837,2000-05-27,2000-05-27
3685,4342,1837,2007-05-17,2007-05-17
3686,4167,1837,1972-09-06,1972-09-06
3687,1247,1838,1987-11-23,1987-11-23
3688,3750,1839,2000-01-02,2000-01-02
3689,3418,1840,1999-12-30,1999-12-30
3690,124,1840,2020-08-18,2020-08-18
3691,580,1841,2014-10-16,2014-10-16
3692,2514,1841,2013-01-05,2013-01-05
3693,3685,1841,1972-08-20,1972-08-20
3694,4725,1842,2003-01-24,2003-01-24
3695,188,1842,2004-12-07,2004-12-07
3696,1259,1843,1980-10-10,1980-10-10
3697,3249,1844,2017-08-28,2017-08-28
3698,1499,1844,2006-07-17,2006-07-17
3699,3859,1845,1983-12-29,1983-12-29
3700,389,1845,2003-01-27,2003-01-27
3701,4929,1845,2006-09-09,2006-09-09
3702,2137,1846,1982-01-07,1982-01-07
3703,199,1847,1974-10-27,1974-10-27
3704,3461,1847,2000-10-12,2000-10-12
3705,2785,1847,2002-07-21,2002-07-21
3706,4624,1848,2020-06-11,2020-06-11
3707,1206,1848,1984-12-11,1984-12-11
3708,2461,1849,2010-12-09,2010-12-09
3709,215,1849,2021-03-30,2021-03-30
3710,537,1850,1978-01-13,1978-01-13
3711,746,1850,2011-05-29,2011-05-29
3712,1379,1851,1980-04-20,1980-04-20
3713,4330,1851,2016-05-05,2016-05-05
3714,4386,1852,2002-11-04,2002-11-04
3715,3518,1852,2015-04-14,2015-04-14
3716,727,1852,1980-08-24,1980-08-24
3717,3646,1853,1971-02-06,1971-02-06
3718,2532,1853,1998-02-13,1998-02-13
3719,2431,1853,1982-09-15,1982-09-15
3720,2413,1854,2016-01-15,2016-01-15
3721,2618,1854,1998-12-08,1998-12-08
3722,936,1855,1993-01-05,1993-01-05
3723,4930,1855,1998-10-04,1998-10-04
3724,3702,1856,2001-05-22,2001-05-22
3725,2089,1856,1990-10-31,1990-10-31
3726,1283,1857,1972-06-27,1972-06-27
3727,3640,1857,1972-07-30,1972-07-30
3728,4102,1858,1974-07-17,1974-07-17
3729,2490,1858,1981-09-25,1981-09-25
3730,1560,1858,1983-12-27,1983-12-27
3731,694,1859,2005-11-22,2005-11-22
3732,2959,1859,1985-06-16,1985-06-16
3733,4195,1860,1979-11-18,1979-11-18
3734,2286,1860,2019-09-24,2019-09-24
3735,2233,1861,1974-05-07,1974-05-07
3736,238,1862,1992-12-11,1992-12-11
3737,2599,1862,2004-03-29,2004-03-29
3738,4703,1863,1992-11-11,1992-11-11
3739,3772,1864,1999-02-12,1999-02-12
3740,2017,1864,2007-11-08,2007-11-08
3741,4805,1865,2016-01-03,2016-01-03
3742,147,1865,1982-02-06,1982-02-06
3743,4769,1865,1983-01-20,1983-01-20
3744,4557,1866,1986-12-23,1986-12-23
3745,4566,1866,1992-04-01,1992-04-01
3746,501,1866,1995-11-30,1995-11-30
3747,4205,1867,1978-04-14,1978-04-14
3748,3257,1867,2016-04-13,2016-04-13
3749,4939,1868,1994-08-09,1994-08-09
3750,2307,1869,1986-05-12,1986-05-12
3751,2526,1870,2010-05-27,2010-05-27
3752,1498,1871,2010-02-02,2010-02-02
3753,4381,1871,2000-04-23,2000-04-23
3754,1213,1872,2018-05-10,2018-05-10
3755,328,1872,1989-08-24,1989-08-24
3756,2512,1872,1970-11-13,1970-11-13
3757,4878,1873,1974-12-09,1974-12-09
3758,1014,1874,1979-03-05,1979-03-05
3759,2646,1874,1976-07-05,1976-07-05
3760,1336,1874,1983-09-13,1983-09-13
3761,1301,1875,2018-03-26,2018-03-26
3762,3924,1876,1970-02-21,1970-02-21
3763,4403,1877,1975-01-15,1975-01-15
3764,4661,1877,1985-04-08,1985-04-08
3765,4276,1877,2006-05-29,2006-05-29
3766,1825,1878,2012-03-14,2012-03-14
3767,1922,1878,2009-06-23,2009-06-23
3768,4463,1879,2004-07-14,2004-07-14
3769,3539,1879,2002-09-01,2002-09-01
3770,1796,1880,1981-05-10,1981-05-10
3771,1468,1880,1974-12-17,1974-12-17
3772,4656,1881,2015-10-25,2015-10-25
3773,3977,1881,1976-01-27,1976-01-27
3774,2446,1881,1997-07-11,1997-07-11
3775,2434,1882,2007-06-30,2007-06-30
3776,4373,1882,2000-04-03,2000-04-03
3777,4651,1882,2012-11-21,2012-11-21
3778,3478,1883,2006-03-19,2006-03-19
3779,3192,1884,1996-08-24,1996-08-24
3780,4606,1885,1970-10-05,1970-10-05
3781,1784,1886,2020-01-31,2020-01-31
3782,1672,1886,2005-03-30,2005-03-30
3783,2496,1887,2008-03-10,2008-03-10
3784,4571,1887,1995-08-23,1995-08-23
3785,357,1887,2016-07-13,2016-07-13
3786,2130,1888,1974-12-24,1974-12-24
3787,4672,1888,2013-11-14,2013-11-14
3788,1068,1889,2018-03-25,2018-03-25
3789,3453,1890,2012-05-10,2012-05-10
3790,733,1890,1996-10-08,1996-10-08
3791,1766,1890,2006-02-20,2006-02-20
3792,4055,1891,1985-05-24,1985-05-24
3793,116,1892,2013-11-13,2013-11-13
3794,2839,1892,1997-07-12,1997-07-12
3795,4620,1893,2015-06-02,2015-06-02
3796,2895,1893,2020-05-08,2020-05-08
3797,3556,1894,2005-12-14,2005-12-14
3798,3012,1894,1975-11-20,1975-11-20
3799,742,1894,1988-08-19,1988-08-19
3800,3515,1895,2009-07-18,2009-07-18
3801,4881,1896,1975-02-02,1975-02-02
3802,3807,1896,1994-03-23,1994-03-23
3803,3810,1896,2012-07-13,2012-07-13
3804,4380,1897,1977-02-23,1977-02-23
3805,2412,1898,1981-08-21,1981-08-21
3806,516,1898,2002-10-22,2002-10-22
3807,895,1898,2020-10-19,2020-10-19
3808,700,1899,1994-04-07,1994-04-07
3809,2511,1899,2013-03-17,2013-03-17
3810,3035,1900,2009-10-16,2009-10-16
3811,2091,1901,1990-03-11,1990-03-11
3812,3898,1901,2020-10-23,2020-10-23
3813,1718,1902,1990-09-26,1990-09-26
3814,3254,1902,2013-12-04,2013-12-04
3815,2157,1902,1998-01-12,1998-01-12
3816,203,1903,1980-04-26,1980-04-26
3817,1273,1904,2002-04-21,2002-04-21
3818,2089,1904,2003-09-12,2003-09-12
3819,249,1905,1992-11-27,1992-11-27
3820,614,1905,1983-08-11,1983-08-11
3821,3385,1905,1984-07-07,1984-07-07
3822,4746,1906,1975-04-23,1975-04-23
3823,1763,1907,1987-03-09,1987-03-09
3824,3691,1907,1996-06-10,1996-06-10
3825,1571,1908,2001-11-23,2001-11-23
3826,4653,1908,1971-09-28,1971-09-28
3827,2196,1909,1991-04-12,1991-04-12
3828,52,1909,1971-08-13,1971-08-13
3829,4367,1909,2015-04-14,2015-04-14
3830,1163,1910,2015-11-24,2015-11-24
3831,1232,1910,1994-05-05,1994-05-05
3832,2519,1910,2016-07-10,2016-07-10
3833,3867,1911,2014-06-26,2014-06-26
3834,216,1912,1985-10-16,1985-10-16
3835,1472,1912,1995-05-25,1995-05-25
3836,923,1913,2010-06-11,2010-06-11
3837,1233,1914,1988-07-26,1988-07-26
3838,803,1914,1992-09-22,1992-09-22
3839,2101,1915,1990-02-28,1990-02-28
3840,988,1915,1983-08-21,1983-08-21
3841,4098,1916,2002-08-30,2002-08-30
3842,3362,1916,2014-09-05,2014-09-05
3843,3400,1917,1976-12-24,1976-12-24
3844,3499,1918,1982-07-28,1982-07-28
3845,3407,1918,2018-09-25,2018-09-25
3846,1888,1918,1999-10-05,1999-10-05
3847,4180,1919,2010-11-05,2010-11-05
3848,2664,1919,1992-01-29,1992-01-29
3849,91,1920,1998-03-06,1998-03-06
3850,1165,1920,1995-02-23,1995-02-23
3851,1060,1920,1978-11-01,1978-11-01
3852,4208,1921,1997-09-13,1997-09-13
3853,1213,1921,2012-01-27,2012-01-27
3854,2989,1921,1997-09-28,1997-09-28
3855,3895,1922,1991-09-29,1991-09-29
3856,4761,1922,2004-08-15,2004-08-15
3857,113,1923,1997-07-08,1997-07-08
3858,1474,1924,2011-05-02,2011-05-02
3859,3230,1924,2009-01-29,2009-01-29
3860,2543,1925,2004-03-25,2004-03-25
3861,4260,1926,1979-07-29,1979-07-29
3862,2620,1926,2017-04-19,2017-04-19
3863,2088,1927,1974-07-26,1974-07-26
3864,4005,1927,1991-07-12,1991-07-12
3865,1266,1928,2003-10-21,2003-10-21
3866,1754,1928,1973-08-27,1973-08-27
3867,2026,1928,2021-03-01,2021-03-01
3868,2276,1929,2009-01-12,2009-01-12
3869,787,1929,2005-05-28,2005-05-28
3870,2027,1929,1998-04-28,1998-04-28
3871,2122,1930,2003-11-05,2003-11-05
3872,541,1931,1971-11-19,1971-11-19
3873,2697,1931,1993-06-10,1993-06-10
3874,3962,1932,1987-07-26,1987-07-26
3875,170,1932,2005-12-30,2005-12-30
3876,450,1932,1984-05-23,1984-05-23
3877,1302,1933,1999-06-20,1999-06-20
3878,4918,1933,1991-10-25,1991-10-25
3879,2297,1933,1997-09-20,1997-09-20
3880,4326,1934,1998-06-01,1998-06-01
3881,2201,1935,2003-05-20,2003-05-20
3882,2181,1935,2001-09-07,2001-09-07
3883,3936,1935,1987-03-05,1987-03-05
3884,1267,1936,2017-09-28,2017-09-28
3885,1238,1936,1977-09-10,1977-09-10
3886,3729,1936,1991-06-15,1991-06-15
3887,4808,1937,2008-03-26,2008-03-26
3888,4531,1938,2009-07-21,2009-07-21
3889,1001,1939,2005-10-18,2005-10-18
3890,1327,1940,2008-04-12,2008-04-12
3891,4990,1941,1994-12-23,1994-12-23
3892,276,1942,1997-12-21,1997-12-21
3893,3465,1942,1973-12-04,1973-12-04
3894,2527,1943,1982-07-20,1982-07-20
3895,2941,1943,1999-01-07,1999-01-07
3896,4607,1944,1972-06-24,1972-06-24
3897,3276,1944,1975-02-04,1975-02-04
3898,4296,1945,2010-08-03,2010-08-03
3899,2169,1945,2005-12-08,2005-12-08
3900,3277,1946,2018-06-15,2018-06-15
3901,822,1946,2002-07-11,2002-07-11
3902,3827,1947,2020-09-07,2020-09-07
3903,3640,1948,1984-10-09,1984-10-09
3904,2125,1948,2009-02-20,2009-02-20
3905,2859,1948,2015-08-21,2015-08-21
3906,2815,1949,1996-01-09,1996-01-09
3907,3004,1949,2007-07-30,2007-07-30
3908,4261,1950,2009-07-01,2009-07-01
3909,97,1950,1997-10-22,1997-10-22
3910,1193,1950,1997-04-17,1997-04-17
3911,1311,1951,1980-06-18,1980-06-18
3912,3457,1952,1981-11-30,1981-11-30
3913,2259,1952,1988-07-25,1988-07-25
3914,4980,1952,1997-03-25,1997-03-25
3915,4983,1953,2015-12-09,2015-12-09
3916,2279,1953,2006-10-21,2006-10-21
3917,3268,1954,1991-01-09,1991-01-09
3918,4390,1955,1997-09-23,1997-09-23
3919,3001,1955,1986-01-27,1986-01-27
3920,4881,1956,1991-12-19,1991-12-19
3921,1343,1956,1987-05-26,1987-05-26
3922,4651,1956,2005-06-26,2005-06-26
3923,3559,1957,1980-01-21,1980-01-21
3924,3720,1958,1975-06-13,1975-06-13
3925,3850,1959,2009-02-14,2009-02-14
3926,390,1960,1970-11-14,1970-11-14
3927,3675,1961,1982-04-07,1982-04-07
3928,4269,1962,1982-01-29,1982-01-29
3929,3033,1962,2009-10-07,2009-10-07
3930,800,1963,2005-09-12,2005-09-12
3931,970,1964,1995-01-24,1995-01-24
3932,326,1965,2018-05-31,2018-05-31
3933,85,1965,2008-09-21,2008-09-21
3934,3866,1965,2018-05-01,2018-05-01
3935,2988,1966,1995-12-03,1995-12-03
3936,993,1966,1991-03-02,1991-03-02
3937,230,1967,2015-10-16,2015-10-16
3938,3203,1967,2010-12-27,2010-12-27
3939,1956,1967,2011-06-29,2011-06-29
3940,2202,1968,2001-09-30,2001-09-30
3941,2659,1968,2010-10-06,2010-10-06
3942,3232,1969,2009-03-28,2009-03-28
3943,3634,1969,2004-12-02,2004-12-02
3944,3937,1970,1987-07-15,1987-07-15
3945,4593,1970,1985-09-16,1985-09-16
3946,3500,1971,2005-03-24,2005-03-24
3947,1874,1971,1978-03-05,1978-03-05
3948,4352,1972,2014-08-10,2014-08-10
3949,577,1972,1985-11-30,1985-11-30
3950,863,1972,1998-12-21,1998-12-21
3951,1665,1973,1980-07-09,1980-07-09
3952,4039,1974,1996-12-12,1996-12-12
3953,3926,1975,1994-08-23,1994-08-23
3954,3713,1975,2000-06-03,2000-06-03
3955,2783,1976,2006-02-25,2006-02-25
3956,3558,1977,2010-01-17,2010-01-17
3957,3927,1978,1982-07-29,1982-07-29
3958,2393,1978,2007-01-22,2007-01-22
3959,2889,1978,1977-09-19,1977-09-19
3960,3988,1979,2020-07-13,2020-07-13
3961,555,1980,2011-05-04,2011-05-04
3962,3474,1981,2013-10-21,2013-10-21
3963,4419,1982,2007-03-06,2007-03-06
3964,4663,1983,2007-08-03,2007-08-03
3965,3030,1983,2001-08-17,2001-08-17
3966,4272,1984,1978-06-21,1978-06-21
3967,863,1984,1984-10-07,1984-10-07
3968,398,1984,1998-07-20,1998-07-20
3969,4008,1985,1989-01-30,1989-01-30
3970,2312,1985,1977-10-28,1977-10-28
3971,2970,1985,1992-07-20,1992-07-20
3972,4395,1986,2001-10-03,2001-10-03
3973,3141,1986,1975-06-13,1975-06-13
3974,1958,1986,1983-03-26,1983-03-26
3975,2160,1987,1974-07-12,1974-07-12
3976,1557,1987,1987-07-22,1987-07-22
3977,2849,1987,1993-04-22,1993-04-22
3978,3725,1988,1970-05-30,1970-05-30
3979,1604,1988,2006-03-05,2006-03-05
3980,3454,1989,2003-06-10,2003-06-10
3981,1162,1989,2004-06-30,2004-06-30
3982,2789,1989,1996-03-22,1996-03-22
3983,2912,1990,1986-12-17,1986-12-17
3984,2864,1990,1989-03-31,1989-03-31
3985,664,1991,1971-04-19,1971-04-19
3986,2242,1992,1981-02-13,1981-02-13
3987,3722,1992,1978-04-28,1978-04-28
3988,4702,1992,2010-07-22,2010-07-22
3989,3167,1993,1989-03-30,1989-03-30
3990,1697,1994,1974-12-15,1974-12-15
3991,1141,1994,1993-09-12,1993-09-12
3992,2046,1994,1980-08-09,1980-08-09
3993,1979,1995,2003-08-02,2003-08-02
3994,509,1995,1983-03-09,1983-03-09
3995,4724,1995,1990-06-30,1990-06-30
3996,1690,1996,1971-10-12,1971-10-12
3997,697,1996,1977-03-25,1977-03-25
3998,4627,1997,2011-07-07,2011-07-07
3999,1165,1997,1980-09-26,1980-09-26
4000,3392,1997,2002-08-05,2002-08-05
4001,113,1998,1995-08-17,1995-08-17
4002,2175,1998,1983-09-14,1983-09-14
4003,422,1998,1992-01-30,1992-01-30
4004,1110,1999,2010-10-26,2010-10-26
4005,3064,2000,1994-11-16,1994-11-16
4006,2334,2001,1996-01-11,1996-01-11
4007,4651,2001,1986-07-16,1986-07-16
4008,963,2001,1993-10-28,1993-10-28
4009,3970,2002,2003-11-18,2003-11-18
4010,3589,2002,1983-11-27,1983-11-27
4011,2006,2003,1978-08-13,1978-08-13
4012,4989,2003,1995-07-31,1995-07-31
4013,51,2003,2015-04-16,2015-04-16
4014,4245,2004,1974-02-12,1974-02-12
4015,2232,2005,1986-01-09,1986-01-09
4016,286,2005,1988-04-19,1988-04-19
4017,1494,2005,2008-01-22,2008-01-22
4018,2751,2006,1999-10-04,1999-10-04
4019,9,2007,2003-05-08,2003-05-08
4020,3172,2007,1973-01-10,1973-01-10
4021,1256,2008,1990-09-17,1990-09-17
4022,1065,2009,1978-12-13,1978-12-13
4023,4267,2009,1978-05-02,1978-05-02
4024,2015,2009,2008-09-08,2008-09-08
4025,4077,2010,1979-01-13,1979-01-13
4026,1125,2011,2003-12-27,2003-12-27
4027,4164,2011,1972-02-28,1972-02-28
4028,1189,2011,1994-02-25,1994-02-25
4029,2100,2012,1987-04-10,1987-04-10
4030,2830,2012,1977-01-24,1977-01-24
4031,2037,2012,2015-06-16,2015-06-16
4032,4535,2013,2017-12-04,2017-12-04
4033,3844,2014,1981-05-02,1981-05-02
4034,1616,2014,2015-05-15,2015-05-15
4035,343,2014,1997-01-29,1997-01-29
4036,1748,2015,2002-10-02,2002-10-02
4037,1692,2015,1999-06-02,1999-06-02
4038,3266,2016,1999-01-08,1999-01-08
