t_id,q_id,question,type,created_at,upated_at
299,1194,allow international necessary other politics miss give line where individual other heavy,choose,1976-04-12,1976-04-12
299,1195,Mr base check recently reach issue detail red less soon ability enjoy,choose,2018-07-05,2018-07-05
299,1196,fine something democratic most anything send deep anyone society billion low sense,choose,1994-04-30,1994-04-30
300,1197,statement throughout perform home data table cultural effect drop husband popular church,choose,1983-04-14,1983-04-14
300,1198,region main his add professional must ask else institution recently us compare,choose,2019-06-03,2019-06-03
300,1199,threat end carry edge name throughout similar rest effect picture someone practice,choose,1976-07-07,1976-07-07
300,1200,fall look kind force if fly war agency all to alone you,choose,2009-04-09,2009-04-09
301,1201,meeting though interesting method car month community audience law focus local assume,choose,1994-01-06,1994-01-06
301,1202,set final offer traditional opportunity fire I appear whether million pretty position,choose,1971-04-22,1971-04-22
301,1203,price five teacher these process require lot traditional seven bad letter issue,choose,1997-04-04,1997-04-04
301,1204,fund certain peace significant my activity firm energy long example side fund,choose,1990-11-01,1990-11-01
302,1205,certainly especially hand summer view join home quality film increase able leader,choose,1973-04-12,1973-04-12
302,1206,theory week here mind yourself affect structure claim information look floor look,choose,2018-01-10,2018-01-10
302,1207,method popular star need newspaper table party admit remember production half team,choose,2009-06-03,2009-06-03
302,1208,radio local war past house along trial very organization where whose such,choose,1990-08-03,1990-08-03
303,1209,up second provide across serious arrive somebody serious player successful save magazine,choose,1991-09-17,1991-09-17
303,1210,issue source buy big air evening write water culture feel movie dog,choose,1982-06-12,1982-06-12
303,1211,no top government view movement along including trouble affect manager research somebody,choose,2009-05-17,2009-05-17
303,1212,itself until operation where city house thousand voice part friend first recognize,choose,1994-06-15,1994-06-15
304,1213,focus speak improve brother operation woman certain law writer there ten foot,choose,2015-08-14,2015-08-14
304,1214,international case lay population provide result goal room parent north someone they,choose,2020-02-24,2020-02-24
304,1215,we property challenge simple material quality medical also especially imagine chair appear,choose,1989-04-14,1989-04-14
304,1216,also sell house character down for effect well movie might support later,choose,2015-08-14,2015-08-14
305,1217,remain event message kid phone world old condition scientist lawyer manager issue,choose,1971-04-03,1971-04-03
305,1218,organization chance friend source year language focus drug of discover even late,choose,1976-05-16,1976-05-16
305,1219,live drop wind drop bit five by guess raise hotel art number,choose,1993-04-02,1993-04-02
305,1220,some service end education improve call time east different commercial benefit trial,choose,1985-06-05,1985-06-05
306,1221,bit market teacher born high area happen certainly power site table week,choose,1975-10-01,1975-10-01
306,1222,father window western ready carry relate prove speech either cut talk else,choose,2011-05-06,2011-05-06
306,1223,meeting last hard Democrat ever early car American certainly country must action,choose,1999-12-29,1999-12-29
306,1224,stay analysis know available play class national measure change cup human western,choose,1982-11-08,1982-11-08
307,1225,small third dinner attorney give give large collection leg already beat picture,choose,2009-02-27,2009-02-27
307,1226,entire program over occur wide who realize probably gun only white many,choose,1974-09-13,1974-09-13
307,1227,black beat start put foot think discussion world watch close apply anything,choose,1980-03-07,1980-03-07
307,1228,prove do culture receive want support degree its cell budget medical hotel,choose,1989-08-21,1989-08-21
308,1229,alone ground accept rich wall on serve subject go size likely program,choose,1971-05-28,1971-05-28
308,1230,rather suffer serious fine herself store time majority perhaps use mother movie,choose,2004-08-27,2004-08-27
308,1231,half western doctor forward hear poor strong majority quite field really quality,choose,1971-09-25,1971-09-25
308,1232,interest draw beyond first blood without recognize magazine current itself garden describe,choose,2012-02-19,2012-02-19
309,1233,goal your seven energy organization rather send strategy machine over or dog,choose,1971-02-23,1971-02-23
309,1234,little call someone environmental community side before wide begin product leave quickly,choose,1974-03-26,1974-03-26
309,1235,kid direction yeah hope trial free view trouble mention heart reach toward,choose,2006-12-25,2006-12-25
309,1236,amount student thing else current couple cut society learn game simple price,choose,1986-04-02,1986-04-02
310,1237,owner society southern western realize push service police fight bad and today,choose,1986-05-15,1986-05-15
310,1238,next attention movement trial enter relationship put rock place near writer already,choose,1993-11-20,1993-11-20
310,1239,miss church particularly music color season join money single firm western it,choose,2016-04-23,2016-04-23
310,1240,standard oil sure turn organization stage parent always common recent task appear,choose,2018-03-04,2018-03-04
311,1241,race democratic half prepare shake enough left case into officer situation allow,choose,2007-10-15,2007-10-15
311,1242,radio city north from left anything nor relate necessary either operation less,choose,1983-06-13,1983-06-13
311,1243,pressure up could focus else remain wish skin look subject training growth,choose,2016-07-18,2016-07-18
311,1244,now risk might purpose director way source use discuss wear source full,choose,1980-08-05,1980-08-05
312,1245,some small remember leg cause none upon our manage material way various,choose,1974-02-21,1974-02-21
312,1246,born lot cost white surface executive through true break environmental lay majority,choose,1977-12-31,1977-12-31
312,1247,about building many work positive shoulder value south hard go sister rate,choose,2002-04-07,2002-04-07
312,1248,true race beautiful investment eye political leave meet life hospital scene seven,choose,1980-09-09,1980-09-09
313,1249,energy door line reason whom nothing method professor ask son man else,choose,1992-07-24,1992-07-24
313,1250,increase type choose check certain brother scientist medical need site poor form,choose,1994-05-02,1994-05-02
