id,s_id,a_id,created_at,upated_at
4353,1467,4698,1989-07-19,1989-07-19
4354,1467,176,1995-09-06,1995-09-06
4355,1467,2,1975-10-08,1975-10-08
4356,1467,1501,2001-06-12,2001-06-12
4357,1468,596,2003-05-07,2003-05-07
4358,1468,498,1980-11-05,1980-11-05
4359,1468,912,1979-08-27,1979-08-27
4360,1469,1187,1988-05-05,1988-05-05
4361,1470,1156,2005-08-14,2005-08-14
4362,1470,2831,2001-06-08,2001-06-08
4363,1470,2891,1985-06-29,1985-06-29
4364,1471,1001,1977-10-17,1977-10-17
4365,1471,1262,2007-06-10,2007-06-10
4366,1472,3516,1971-07-09,1971-07-09
4367,1472,1418,2006-11-09,2006-11-09
4368,1472,3990,2017-11-01,2017-11-01
4369,1472,4307,2011-02-19,2011-02-19
4370,1473,28,1993-11-03,1993-11-03
4371,1473,1406,2019-03-09,2019-03-09
4372,1473,415,1982-09-11,1982-09-11
4373,1473,2490,2001-03-10,2001-03-10
4374,1473,2003,2012-09-29,2012-09-29
4375,1474,2516,2020-02-08,2020-02-08
4376,1475,3106,1973-10-28,1973-10-28
4377,1475,4358,2004-12-24,2004-12-24
4378,1476,3746,2017-03-17,2017-03-17
4379,1476,596,1973-12-21,1973-12-21
4380,1476,284,1973-11-19,1973-11-19
4381,1477,1676,2010-06-04,2010-06-04
4382,1477,3596,1978-04-24,1978-04-24
4383,1477,1380,2010-06-07,2010-06-07
4384,1477,3841,2015-09-05,2015-09-05
4385,1477,382,2013-04-18,2013-04-18
4386,1478,3706,1973-08-30,1973-08-30
4387,1478,1684,1998-09-07,1998-09-07
4388,1478,4146,1981-03-15,1981-03-15
4389,1478,2292,1998-07-13,1998-07-13
4390,1479,2845,2013-05-25,2013-05-25
4391,1479,3501,1999-12-19,1999-12-19
4392,1479,4119,1997-11-18,1997-11-18
4393,1480,4047,1999-11-03,1999-11-03
4394,1480,1221,1994-03-08,1994-03-08
4395,1481,1456,2020-08-29,2020-08-29
4396,1481,3278,1988-12-31,1988-12-31
4397,1482,1297,2013-12-02,2013-12-02
4398,1482,3809,1995-10-01,1995-10-01
4399,1483,3922,2014-12-29,2014-12-29
4400,1483,3092,1989-06-06,1989-06-06
4401,1483,2893,1999-10-28,1999-10-28
4402,1484,3531,2013-05-20,2013-05-20
4403,1484,1886,2019-08-14,2019-08-14
4404,1485,2633,1986-04-02,1986-04-02
4405,1486,3454,2012-08-26,2012-08-26
4406,1486,366,2019-07-23,2019-07-23
4407,1486,3942,1999-04-02,1999-04-02
4408,1487,2390,1992-08-20,1992-08-20
4409,1488,3132,2012-01-20,2012-01-20
4410,1488,951,1971-11-12,1971-11-12
4411,1489,1068,2016-11-10,2016-11-10
4412,1490,1463,1973-02-02,1973-02-02
4413,1490,1628,1994-10-19,1994-10-19
4414,1491,1847,2016-01-02,2016-01-02
4415,1491,3267,1971-07-12,1971-07-12
4416,1491,1312,2004-07-15,2004-07-15
4417,1492,4494,1996-09-06,1996-09-06
4418,1492,1581,2001-08-03,2001-08-03
4419,1492,3000,1984-01-22,1984-01-22
4420,1492,864,1983-12-31,1983-12-31
4421,1492,546,2001-04-24,2001-04-24
4422,1493,3766,1978-06-08,1978-06-08
4423,1493,2085,1996-01-31,1996-01-31
4424,1493,4549,2018-04-14,2018-04-14
4425,1493,877,1972-02-14,1972-02-14
4426,1493,22,2005-08-15,2005-08-15
4427,1494,316,2006-05-27,2006-05-27
4428,1495,3411,1985-02-14,1985-02-14
4429,1495,2466,1991-05-28,1991-05-28
4430,1496,3683,1998-04-13,1998-04-13
4431,1496,3554,1995-05-30,1995-05-30
4432,1496,2017,1997-12-03,1997-12-03
4433,1497,3203,2019-07-17,2019-07-17
4434,1497,2835,2018-05-14,2018-05-14
4435,1497,4186,1973-03-11,1973-03-11
4436,1497,3868,2002-11-13,2002-11-13
4437,1498,1335,1994-06-28,1994-06-28
4438,1498,2090,1988-06-22,1988-06-22
4439,1498,4956,2008-11-19,2008-11-19
4440,1498,308,1995-09-12,1995-09-12
4441,1498,3750,2015-02-05,2015-02-05
4442,1499,131,2017-04-27,2017-04-27
4443,1499,2792,1994-04-12,1994-04-12
4444,1499,3047,2018-12-20,2018-12-20
4445,1500,1853,1970-02-02,1970-02-02
4446,1500,1383,2002-09-19,2002-09-19
4447,1500,2189,1975-05-05,1975-05-05
4448,1501,1781,2006-03-26,2006-03-26
4449,1501,278,1992-06-24,1992-06-24
4450,1501,3932,2003-12-29,2003-12-29
4451,1502,307,1993-04-04,1993-04-04
4452,1502,4162,1998-01-16,1998-01-16
4453,1503,360,2015-05-16,2015-05-16
4454,1503,2497,1972-09-25,1972-09-25
4455,1503,3466,2018-08-12,2018-08-12
4456,1503,3920,1979-08-04,1979-08-04
4457,1503,4959,1978-11-21,1978-11-21
4458,1504,236,2018-10-30,2018-10-30
4459,1505,3761,1972-11-28,1972-11-28
4460,1506,3542,1973-06-21,1973-06-21
4461,1507,1628,1976-06-25,1976-06-25
4462,1507,2768,2007-02-21,2007-02-21
4463,1508,194,1990-11-03,1990-11-03
4464,1508,4783,1992-10-10,1992-10-10
4465,1508,1205,1997-11-07,1997-11-07
4466,1509,4505,2007-05-28,2007-05-28
4467,1509,3307,1999-10-05,1999-10-05
4468,1509,1286,2012-01-14,2012-01-14
4469,1509,3140,1982-01-04,1982-01-04
4470,1509,907,2008-08-16,2008-08-16
4471,1510,4941,1997-02-09,1997-02-09
4472,1510,4413,1981-09-27,1981-09-27
4473,1510,3469,2009-01-16,2009-01-16
4474,1510,227,1998-07-02,1998-07-02
4475,1510,3357,1989-07-16,1989-07-16
4476,1511,4683,2002-08-31,2002-08-31
4477,1511,2879,1975-08-27,1975-08-27
4478,1511,953,1976-06-06,1976-06-06
4479,1511,4483,1988-04-29,1988-04-29
4480,1511,424,1980-07-28,1980-07-28
4481,1512,413,1990-09-11,1990-09-11
4482,1512,3527,1985-02-20,1985-02-20
4483,1513,3093,2014-12-16,2014-12-16
4484,1513,4474,1982-10-21,1982-10-21
4485,1514,1773,1999-02-19,1999-02-19
4486,1515,4761,1993-11-21,1993-11-21
4487,1516,1049,2020-04-07,2020-04-07
4488,1517,2863,1970-09-01,1970-09-01
4489,1517,1513,1974-02-12,1974-02-12
4490,1517,4616,2007-05-10,2007-05-10
4491,1517,2916,2009-08-11,2009-08-11
4492,1518,89,2004-03-16,2004-03-16
4493,1518,503,2004-11-23,2004-11-23
4494,1519,310,2015-05-16,2015-05-16
4495,1520,4128,1972-06-07,1972-06-07
4496,1520,4773,2009-09-25,2009-09-25
4497,1521,1731,1991-05-30,1991-05-30
4498,1521,3529,2016-05-05,2016-05-05
4499,1521,4389,1972-06-13,1972-06-13
4500,1521,4302,2021-01-12,2021-01-12
4501,1521,3380,2014-08-03,2014-08-03
4502,1522,4265,1972-02-02,1972-02-02
4503,1522,3604,1970-02-06,1970-02-06
4504,1522,1731,2020-06-02,2020-06-02
4505,1522,2259,2014-12-18,2014-12-18
4506,1523,3491,1974-10-25,1974-10-25
4507,1523,946,2012-12-25,2012-12-25
4508,1523,538,1993-01-31,1993-01-31
4509,1523,2148,2005-07-29,2005-07-29
4510,1524,2104,2013-08-31,2013-08-31
4511,1525,4624,2018-10-04,2018-10-04
4512,1525,4784,2005-09-12,2005-09-12
4513,1525,2191,2012-10-30,2012-10-30
4514,1525,1162,1983-06-28,1983-06-28
4515,1526,4050,2020-01-29,2020-01-29
4516,1526,1501,1999-04-06,1999-04-06
4517,1527,1124,2001-07-14,2001-07-14
4518,1527,138,2015-12-27,2015-12-27
4519,1528,3350,2001-11-05,2001-11-05
4520,1528,4307,2008-02-10,2008-02-10
4521,1528,36,1994-03-27,1994-03-27
4522,1528,3253,2016-02-28,2016-02-28
4523,1529,4147,2016-04-04,2016-04-04
4524,1529,4101,2012-06-16,2012-06-16
4525,1530,2422,2006-08-30,2006-08-30
4526,1530,998,2013-12-17,2013-12-17
4527,1530,3835,2005-12-30,2005-12-30
4528,1530,1668,1980-04-24,1980-04-24
4529,1530,3426,1970-03-03,1970-03-03
4530,1531,4610,1981-11-19,1981-11-19
4531,1531,1327,2000-03-03,2000-03-03
4532,1531,3568,1976-02-09,1976-02-09
4533,1531,2342,2013-05-03,2013-05-03
4534,1531,728,2007-07-16,2007-07-16
4535,1532,220,1982-03-02,1982-03-02
4536,1532,2141,1988-09-13,1988-09-13
4537,1533,3596,2004-10-22,2004-10-22
4538,1533,1611,1973-10-12,1973-10-12
4539,1533,1054,1974-08-01,1974-08-01
4540,1534,2132,1978-04-16,1978-04-16
4541,1534,3058,2003-07-16,2003-07-16
4542,1534,877,1976-05-07,1976-05-07
4543,1535,3244,2007-09-25,2007-09-25
4544,1535,2138,2010-01-23,2010-01-23
4545,1535,3536,2010-02-03,2010-02-03
4546,1535,4769,2005-01-28,2005-01-28
4547,1536,4912,1975-12-27,1975-12-27
4548,1536,826,1982-03-14,1982-03-14
4549,1536,934,1989-03-07,1989-03-07
4550,1536,3256,1977-07-17,1977-07-17
4551,1536,3818,2012-12-10,2012-12-10
4552,1537,587,1984-11-02,1984-11-02
4553,1537,375,1997-06-10,1997-06-10
4554,1537,4930,2014-07-23,2014-07-23
4555,1537,3516,1987-09-17,1987-09-17
4556,1537,1939,2016-02-27,2016-02-27
4557,1538,191,1976-01-16,1976-01-16
4558,1538,1846,2001-03-04,2001-03-04
4559,1539,4467,1975-12-20,1975-12-20
4560,1539,4906,1995-06-04,1995-06-04
4561,1539,455,1970-06-21,1970-06-21
4562,1539,2336,1979-12-03,1979-12-03
4563,1540,650,2019-04-11,2019-04-11
4564,1540,2543,1992-02-14,1992-02-14
4565,1540,3497,2003-08-18,2003-08-18
4566,1541,4545,1973-12-08,1973-12-08
4567,1541,4151,2003-07-12,2003-07-12
4568,1542,613,1977-05-28,1977-05-28
4569,1542,3312,1982-06-18,1982-06-18
4570,1542,1509,1995-04-09,1995-04-09
4571,1543,4737,2020-08-04,2020-08-04
4572,1543,4394,1992-01-28,1992-01-28
4573,1543,4529,1991-11-13,1991-11-13
4574,1543,3255,1978-07-26,1978-07-26
4575,1543,3567,1992-11-06,1992-11-06
4576,1544,2156,1976-02-28,1976-02-28
4577,1544,3021,1999-10-06,1999-10-06
4578,1545,3009,1988-10-10,1988-10-10
4579,1545,1441,1991-02-22,1991-02-22
4580,1545,4123,2004-09-09,2004-09-09
4581,1545,1262,1975-08-16,1975-08-16
4582,1545,1956,2004-11-29,2004-11-29
4583,1546,4634,2011-12-04,2011-12-04
4584,1546,1730,1979-02-03,1979-02-03
4585,1546,256,1971-01-02,1971-01-02
4586,1546,638,2018-10-26,2018-10-26
4587,1546,973,1987-11-08,1987-11-08
4588,1547,4623,1971-11-19,1971-11-19
4589,1547,4737,2020-03-22,2020-03-22
4590,1547,1936,2019-12-11,2019-12-11
4591,1547,200,1975-09-06,1975-09-06
4592,1548,347,2007-07-28,2007-07-28
4593,1549,4171,1980-11-18,1980-11-18
4594,1549,4639,1984-10-30,1984-10-30
4595,1549,4899,2004-02-26,2004-02-26
4596,1549,2846,2005-01-13,2005-01-13
4597,1549,3291,2001-10-03,2001-10-03
4598,1550,1833,1982-04-19,1982-04-19
4599,1550,4878,2002-01-04,2002-01-04
4600,1551,1790,2019-01-05,2019-01-05
4601,1551,2953,2020-08-08,2020-08-08
4602,1551,1678,1989-09-17,1989-09-17
4603,1551,3271,1998-03-26,1998-03-26
4604,1551,3436,1993-03-09,1993-03-09
4605,1552,947,2016-08-08,2016-08-08
4606,1553,583,1974-02-08,1974-02-08
4607,1554,1074,2003-08-20,2003-08-20
4608,1554,2348,2001-04-14,2001-04-14
4609,1554,3084,1971-09-13,1971-09-13
4610,1554,4799,1973-12-31,1973-12-31
4611,1554,1151,1982-09-20,1982-09-20
4612,1555,1790,2005-06-04,2005-06-04
4613,1555,3845,2015-07-01,2015-07-01
4614,1555,4477,1972-11-21,1972-11-21
4615,1556,1461,1985-03-10,1985-03-10
4616,1556,3797,1971-12-29,1971-12-29
4617,1556,2422,1974-10-25,1974-10-25
4618,1556,977,1988-02-26,1988-02-26
4619,1556,1263,1992-01-22,1992-01-22
4620,1557,1476,1994-07-05,1994-07-05
4621,1557,3581,2011-01-12,2011-01-12
4622,1557,1368,1981-08-05,1981-08-05
4623,1558,2492,1988-06-03,1988-06-03
4624,1559,4387,1970-08-29,1970-08-29
4625,1559,3877,2014-03-13,2014-03-13
4626,1560,379,1992-03-12,1992-03-12
4627,1561,3116,2018-06-03,2018-06-03
4628,1561,3549,2010-02-23,2010-02-23
4629,1561,4630,1976-08-10,1976-08-10
4630,1561,2479,1974-09-14,1974-09-14
4631,1562,2286,1977-01-11,1977-01-11
4632,1563,3529,1999-10-14,1999-10-14
4633,1563,754,1988-07-05,1988-07-05
4634,1563,3457,1992-02-11,1992-02-11
4635,1563,2827,1973-01-11,1973-01-11
4636,1564,2251,1982-08-12,1982-08-12
4637,1564,459,1998-01-23,1998-01-23
4638,1565,2465,1994-10-31,1994-10-31
4639,1565,1979,2018-03-04,2018-03-04
4640,1566,845,2016-12-16,2016-12-16
4641,1567,2550,2017-03-27,2017-03-27
4642,1567,1405,2007-09-10,2007-09-10
4643,1567,3181,2003-07-22,2003-07-22
4644,1567,1242,1984-03-21,1984-03-21
4645,1567,3679,2003-12-16,2003-12-16
4646,1568,2139,1984-06-09,1984-06-09
4647,1568,2792,1983-12-29,1983-12-29
4648,1568,4972,1993-11-24,1993-11-24
4649,1568,4883,1997-08-21,1997-08-21
4650,1568,3401,1999-08-06,1999-08-06
4651,1569,651,1986-04-08,1986-04-08
4652,1569,208,2019-11-11,2019-11-11
4653,1569,2131,2004-07-25,2004-07-25
4654,1569,2078,1976-09-14,1976-09-14
4655,1570,162,2017-03-16,2017-03-16
4656,1570,1750,1970-04-07,1970-04-07
4657,1571,1491,1975-02-25,1975-02-25
4658,1571,3392,1994-07-17,1994-07-17
4659,1571,3976,1997-11-11,1997-11-11
4660,1571,356,2010-03-05,2010-03-05
4661,1572,2274,1984-06-07,1984-06-07
4662,1572,53,2020-11-16,2020-11-16
4663,1572,3198,1984-05-11,1984-05-11
4664,1572,2695,2004-09-14,2004-09-14
4665,1573,1875,2020-09-02,2020-09-02
4666,1574,370,2010-03-14,2010-03-14
4667,1574,2543,2019-05-08,2019-05-08
4668,1574,2349,1973-06-02,1973-06-02
4669,1574,780,2010-03-05,2010-03-05
4670,1574,4795,2014-11-01,2014-11-01
4671,1575,4401,2001-04-27,2001-04-27
4672,1576,1180,2018-10-22,2018-10-22
4673,1576,2140,2008-05-03,2008-05-03
4674,1577,1132,1998-10-16,1998-10-16
4675,1577,3647,1982-06-06,1982-06-06
4676,1577,3154,1993-10-05,1993-10-05
4677,1578,2439,1987-11-04,1987-11-04
4678,1578,4638,1972-07-05,1972-07-05
4679,1578,1736,1996-07-07,1996-07-07
4680,1578,44,1978-03-21,1978-03-21
4681,1578,1970,1988-07-21,1988-07-21
4682,1579,2228,2002-04-29,2002-04-29
4683,1579,1083,1984-05-03,1984-05-03
4684,1580,3747,1985-08-28,1985-08-28
4685,1580,3511,2019-11-15,2019-11-15
4686,1580,2202,2012-09-05,2012-09-05
4687,1580,2312,2001-12-06,2001-12-06
4688,1581,2924,1997-06-08,1997-06-08
4689,1581,4605,1972-12-27,1972-12-27
4690,1581,2935,1974-10-08,1974-10-08
4691,1581,2411,2005-09-03,2005-09-03
4692,1582,1106,2019-04-15,2019-04-15
4693,1582,973,1984-10-09,1984-10-09
4694,1582,3437,1970-06-20,1970-06-20
4695,1582,3451,2013-09-30,2013-09-30
4696,1583,863,1973-07-25,1973-07-25
4697,1583,997,2013-03-29,2013-03-29
4698,1583,538,2005-09-01,2005-09-01
4699,1584,2881,2018-01-15,2018-01-15
4700,1584,4528,1972-09-24,1972-09-24
4701,1584,2380,1984-07-12,1984-07-12
4702,1585,624,1979-04-14,1979-04-14
4703,1585,2048,2003-04-12,2003-04-12
4704,1585,3872,1972-07-21,1972-07-21
4705,1586,2958,1987-11-04,1987-11-04
4706,1586,1809,2018-03-03,2018-03-03
4707,1586,1855,2008-10-01,2008-10-01
4708,1587,2680,1987-06-09,1987-06-09
4709,1587,633,2006-03-09,2006-03-09
4710,1588,1172,1990-01-29,1990-01-29
4711,1589,1348,1985-05-10,1985-05-10
4712,1589,4819,2012-10-09,2012-10-09
4713,1590,3765,1976-02-03,1976-02-03
4714,1590,857,1978-04-15,1978-04-15
4715,1590,4324,1982-10-18,1982-10-18
4716,1590,616,2020-09-05,2020-09-05
4717,1591,957,1993-01-07,1993-01-07
4718,1591,3283,2012-09-07,2012-09-07
4719,1592,3551,1995-08-07,1995-08-07
4720,1592,144,1973-04-25,1973-04-25
4721,1593,2334,2014-09-01,2014-09-01
4722,1593,4319,1997-03-26,1997-03-26
4723,1593,317,1988-04-19,1988-04-19
4724,1594,2769,1980-05-07,1980-05-07
4725,1594,866,1976-07-25,1976-07-25
4726,1594,2689,2009-05-19,2009-05-19
4727,1595,260,2003-03-29,2003-03-29
4728,1595,1737,2008-05-27,2008-05-27
4729,1596,1077,2008-11-13,2008-11-13
4730,1596,3996,2003-04-17,2003-04-17
4731,1597,1227,1994-04-01,1994-04-01
4732,1597,4947,1996-02-04,1996-02-04
4733,1597,224,2019-12-08,2019-12-08
4734,1597,2161,1976-11-04,1976-11-04
4735,1598,270,2010-05-19,2010-05-19
4736,1598,754,1972-12-09,1972-12-09
4737,1599,3373,1985-05-24,1985-05-24
4738,1599,3624,2014-01-17,2014-01-17
4739,1599,4657,1985-05-05,1985-05-05
4740,1600,1664,1999-08-09,1999-08-09
4741,1600,894,1972-03-12,1972-03-12
4742,1601,4527,1994-09-28,1994-09-28
4743,1601,1055,1980-03-10,1980-03-10
4744,1601,4327,2004-08-11,2004-08-11
4745,1601,1783,1998-05-02,1998-05-02
4746,1601,3958,2014-08-11,2014-08-11
4747,1602,3309,1992-11-16,1992-11-16
4748,1602,3172,1977-12-29,1977-12-29
4749,1602,4867,2013-07-24,2013-07-24
4750,1602,608,1993-11-28,1993-11-28
4751,1603,1837,1979-09-02,1979-09-02
4752,1603,1204,1974-03-03,1974-03-03
4753,1604,4143,2004-12-28,2004-12-28
4754,1605,1639,1994-08-15,1994-08-15
4755,1606,939,1975-08-12,1975-08-12
4756,1607,2925,2001-01-11,2001-01-11
4757,1608,3148,1996-10-18,1996-10-18
4758,1608,3322,2013-01-11,2013-01-11
4759,1608,2409,1974-08-21,1974-08-21
4760,1608,3169,1973-08-09,1973-08-09
4761,1608,546,1989-07-22,1989-07-22
4762,1609,2667,1988-04-20,1988-04-20
4763,1609,1141,2013-09-30,2013-09-30
4764,1609,3114,2005-12-26,2005-12-26
4765,1609,1509,1988-11-20,1988-11-20
4766,1610,2480,1986-05-07,1986-05-07
4767,1610,2650,2014-03-26,2014-03-26
4768,1610,3204,2014-01-10,2014-01-10
4769,1610,3654,1990-11-04,1990-11-04
4770,1610,3421,2011-08-04,2011-08-04
4771,1611,3618,2005-07-15,2005-07-15
4772,1612,4567,2014-03-15,2014-03-15
4773,1612,3360,1970-03-10,1970-03-10
4774,1612,842,2018-08-06,2018-08-06
4775,1613,1597,1988-06-08,1988-06-08
4776,1613,3055,1983-02-04,1983-02-04
4777,1613,776,2013-06-19,2013-06-19
4778,1614,4025,1993-04-06,1993-04-06
4779,1615,2033,2017-07-16,2017-07-16
4780,1616,4956,1989-04-14,1989-04-14
4781,1616,4028,1987-08-28,1987-08-28
4782,1617,3616,1993-04-22,1993-04-22
4783,1618,3154,2010-03-05,2010-03-05
4784,1619,4351,1980-01-04,1980-01-04
4785,1619,2901,1979-02-01,1979-02-01
4786,1619,4523,2016-10-28,2016-10-28
4787,1619,2482,2016-04-21,2016-04-21
4788,1620,607,2020-12-22,2020-12-22
4789,1620,2356,2018-03-03,2018-03-03
4790,1620,1793,2004-02-25,2004-02-25
4791,1620,1288,2002-08-16,2002-08-16
4792,1621,4619,1993-02-27,1993-02-27
4793,1621,1235,2007-03-04,2007-03-04
4794,1621,1006,1974-05-07,1974-05-07
4795,1621,2516,1995-03-10,1995-03-10
4796,1621,1732,2008-06-12,2008-06-12
4797,1622,4288,1971-07-21,1971-07-21
4798,1622,1542,2013-10-25,2013-10-25
4799,1623,660,2014-12-21,2014-12-21
4800,1623,1636,2000-02-25,2000-02-25
4801,1623,1155,2000-02-20,2000-02-20
4802,1623,1155,1977-12-18,1977-12-18
4803,1624,754,1981-01-23,1981-01-23
4804,1624,3187,2009-10-19,2009-10-19
4805,1625,4943,1978-02-18,1978-02-18
4806,1625,2583,1992-04-30,1992-04-30
4807,1625,3263,2020-08-04,2020-08-04
4808,1625,1132,1992-06-29,1992-06-29
4809,1626,4499,2007-01-06,2007-01-06
4810,1626,3380,1998-12-03,1998-12-03
4811,1626,3440,1971-05-07,1971-05-07
4812,1626,2233,2016-12-31,2016-12-31
4813,1627,2499,1977-09-06,1977-09-06
4814,1627,981,1974-09-12,1974-09-12
4815,1628,589,2002-12-11,2002-12-11
4816,1628,2645,1980-12-14,1980-12-14
4817,1628,1031,1970-07-01,1970-07-01
4818,1628,2244,2001-12-30,2001-12-30
4819,1628,4695,1985-09-07,1985-09-07
4820,1629,591,1997-03-20,1997-03-20
4821,1629,3409,2019-06-26,2019-06-26
4822,1629,3541,1974-05-12,1974-05-12
4823,1629,3391,2002-08-11,2002-08-11
4824,1629,1192,2009-01-26,2009-01-26
4825,1630,298,1992-04-15,1992-04-15
4826,1630,137,1995-03-19,1995-03-19
4827,1630,4072,1978-08-20,1978-08-20
4828,1630,4923,1993-03-24,1993-03-24
4829,1631,1117,1977-03-28,1977-03-28
4830,1632,1801,1984-10-26,1984-10-26
4831,1633,3844,1978-10-16,1978-10-16
4832,1633,4497,1974-05-26,1974-05-26
4833,1633,1393,2005-05-08,2005-05-08
4834,1634,3706,1991-12-17,1991-12-17
4835,1634,4688,2005-12-25,2005-12-25
4836,1634,2534,2009-09-04,2009-09-04
4837,1635,4534,1991-03-20,1991-03-20
4838,1635,201,1988-08-28,1988-08-28
4839,1636,2205,1972-04-12,1972-04-12
4840,1636,2219,1997-11-11,1997-11-11
4841,1636,2832,1975-09-08,1975-09-08
4842,1637,1485,1999-05-14,1999-05-14
4843,1637,2373,1985-11-02,1985-11-02
4844,1637,4235,1986-12-21,1986-12-21
4845,1637,154,2019-05-01,2019-05-01
4846,1638,1026,2009-09-19,2009-09-19
4847,1639,1814,1975-07-19,1975-07-19
4848,1639,3271,2011-02-28,2011-02-28
4849,1640,1469,1994-03-04,1994-03-04
4850,1640,742,1991-05-24,1991-05-24
4851,1640,3821,2020-11-11,2020-11-11
4852,1640,3741,1980-05-10,1980-05-10
4853,1641,1227,1991-10-17,1991-10-17
4854,1641,3762,1976-07-03,1976-07-03
4855,1642,132,2003-11-07,2003-11-07
4856,1642,1919,2015-08-30,2015-08-30
4857,1642,4849,1997-03-11,1997-03-11
4858,1642,2913,2020-08-31,2020-08-31
4859,1642,2691,2020-06-24,2020-06-24
4860,1643,3734,1974-07-02,1974-07-02
4861,1643,150,2010-05-12,2010-05-12
4862,1644,365,1998-09-04,1998-09-04
4863,1644,305,2020-10-07,2020-10-07
4864,1644,497,1997-08-05,1997-08-05
4865,1644,2840,1979-05-08,1979-05-08
4866,1644,1752,2016-03-11,2016-03-11
4867,1645,438,2002-04-06,2002-04-06
4868,1645,4694,2003-09-12,2003-09-12
4869,1646,1730,1991-06-29,1991-06-29
4870,1646,276,2015-09-10,2015-09-10
4871,1647,2837,1980-03-13,1980-03-13
4872,1648,4588,2014-08-17,2014-08-17
4873,1648,1308,2012-07-18,2012-07-18
4874,1648,173,1992-03-09,1992-03-09
4875,1649,3972,2004-02-11,2004-02-11
4876,1650,2553,1970-02-13,1970-02-13
4877,1650,1102,1982-04-21,1982-04-21
4878,1650,2941,2004-07-20,2004-07-20
4879,1650,2937,1986-07-11,1986-07-11
4880,1650,2642,2004-09-20,2004-09-20
4881,1651,4910,2005-05-29,2005-05-29
4882,1651,2407,1998-01-10,1998-01-10
4883,1651,2743,1994-06-10,1994-06-10
4884,1651,3139,2017-10-08,2017-10-08
4885,1652,1757,2011-05-25,2011-05-25
4886,1653,3553,1996-06-09,1996-06-09
4887,1653,4920,1979-03-19,1979-03-19
4888,1654,228,1977-12-14,1977-12-14
4889,1655,3845,2018-11-11,2018-11-11
4890,1655,4074,1970-07-03,1970-07-03
4891,1655,1608,1974-08-12,1974-08-12
4892,1655,3459,1998-04-02,1998-04-02
4893,1655,364,1970-07-11,1970-07-11
4894,1656,3655,1984-11-14,1984-11-14
4895,1656,1995,2014-05-09,2014-05-09
4896,1656,1415,2013-04-03,2013-04-03
4897,1656,912,1972-01-13,1972-01-13
4898,1657,2042,2004-11-09,2004-11-09
4899,1658,1461,1980-01-19,1980-01-19
4900,1658,1724,2002-06-08,2002-06-08
4901,1658,4198,2019-09-03,2019-09-03
4902,1658,1614,2017-06-05,2017-06-05
4903,1658,4705,1992-03-15,1992-03-15
4904,1659,3587,1977-09-11,1977-09-11
4905,1659,521,1974-11-04,1974-11-04
4906,1659,4277,1972-01-26,1972-01-26
4907,1659,248,1998-09-05,1998-09-05
4908,1660,3989,2017-05-25,2017-05-25
4909,1660,2470,1990-03-22,1990-03-22
4910,1660,3090,2006-10-23,2006-10-23
4911,1660,1031,2007-11-25,2007-11-25
4912,1660,1002,1990-07-25,1990-07-25
4913,1661,1213,1998-08-02,1998-08-02
4914,1661,3117,2010-09-29,2010-09-29
4915,1661,4698,1996-04-09,1996-04-09
4916,1661,4680,1986-07-20,1986-07-20
4917,1661,2164,2008-02-21,2008-02-21
4918,1662,4097,2006-06-03,2006-06-03
4919,1662,3016,1989-02-15,1989-02-15
4920,1662,2872,1984-06-05,1984-06-05
4921,1662,4058,1972-05-27,1972-05-27
4922,1662,4356,2017-08-05,2017-08-05
4923,1663,805,1970-12-24,1970-12-24
4924,1663,4204,1972-05-12,1972-05-12
4925,1663,3402,1995-07-27,1995-07-27
4926,1664,2402,2016-12-08,2016-12-08
4927,1664,2830,2015-06-27,2015-06-27
4928,1664,3764,1992-11-02,1992-11-02
4929,1664,793,2004-08-06,2004-08-06
4930,1664,3812,1979-04-04,1979-04-04
4931,1665,1405,2006-02-21,2006-02-21
4932,1665,1753,1984-01-22,1984-01-22
4933,1666,4457,1993-05-18,1993-05-18
4934,1666,1583,1989-06-14,1989-06-14
4935,1666,4765,2005-05-16,2005-05-16
4936,1666,2875,2008-01-25,2008-01-25
4937,1666,2150,2004-09-24,2004-09-24
4938,1667,2871,1998-06-29,1998-06-29
4939,1667,1213,1992-09-17,1992-09-17
4940,1667,390,1982-06-05,1982-06-05
4941,1667,2525,1981-10-02,1981-10-02
4942,1667,1951,2017-07-03,2017-07-03
4943,1668,4022,1978-08-24,1978-08-24
4944,1668,3647,1972-12-06,1972-12-06
4945,1668,1036,1990-11-26,1990-11-26
4946,1669,2888,2014-06-24,2014-06-24
4947,1670,2929,1980-06-09,1980-06-09
4948,1671,4322,1983-11-29,1983-11-29
4949,1671,657,2002-01-29,2002-01-29
4950,1671,951,1991-07-08,1991-07-08
4951,1671,902,1972-11-26,1972-11-26
4952,1672,23,1977-07-22,1977-07-22
4953,1672,696,1986-02-18,1986-02-18
4954,1672,3357,2000-02-05,2000-02-05
4955,1672,100,2002-03-22,2002-03-22
4956,1672,3610,2011-08-29,2011-08-29
4957,1673,4731,1996-06-05,1996-06-05
4958,1673,3351,1995-05-18,1995-05-18
4959,1673,1443,1998-06-16,1998-06-16
4960,1673,3026,1976-05-27,1976-05-27
4961,1673,619,2002-12-05,2002-12-05
4962,1674,4090,2013-03-18,2013-03-18
4963,1674,1771,1982-04-12,1982-04-12
