id,u_id,b_id,created_at,upated_at
3011,991,3478,1977-11-26,1977-11-26
3012,991,3561,1985-11-08,1985-11-08
3013,991,4306,2017-05-15,2017-05-15
3014,991,1819,2001-10-22,2001-10-22
3015,992,2155,1984-04-15,1984-04-15
3016,993,2524,1993-05-19,1993-05-19
3017,993,1884,1978-03-05,1978-03-05
3018,993,2670,1976-04-15,1976-04-15
3019,993,3425,1974-10-31,1974-10-31
3020,994,336,1974-08-16,1974-08-16
3021,995,1504,2014-10-02,2014-10-02
3022,995,719,2004-12-21,2004-12-21
3023,995,2603,1981-01-30,1981-01-30
3024,995,2876,1997-11-24,1997-11-24
3025,996,1830,1990-07-09,1990-07-09
3026,997,520,1997-11-25,1997-11-25
3027,998,1844,2010-01-23,2010-01-23
3028,998,3141,2008-02-02,2008-02-02
3029,999,967,2014-10-12,2014-10-12
3030,999,2303,1978-12-03,1978-12-03
3031,999,2649,2006-06-24,2006-06-24
3032,999,4830,2005-10-01,2005-10-01
3033,1000,948,1986-07-22,1986-07-22
3034,1001,2031,1995-08-21,1995-08-21
3035,1001,1709,1995-06-13,1995-06-13
3036,1001,2000,2011-04-14,2011-04-14
3037,1001,1805,1990-08-23,1990-08-23
3038,1001,4055,1997-06-04,1997-06-04
3039,1002,4968,1983-02-25,1983-02-25
3040,1003,2619,1975-01-22,1975-01-22
3041,1004,3420,1975-01-25,1975-01-25
3042,1004,2483,2010-05-26,2010-05-26
3043,1004,886,1998-03-06,1998-03-06
3044,1005,3096,1974-06-02,1974-06-02
3045,1005,853,2009-08-29,2009-08-29
3046,1005,2353,1989-12-12,1989-12-12
3047,1005,1604,1992-07-11,1992-07-11
3048,1006,2470,2003-01-06,2003-01-06
3049,1007,4605,1997-01-16,1997-01-16
3050,1007,1207,2011-02-06,2011-02-06
3051,1007,1796,2001-01-21,2001-01-21
3052,1007,2539,2016-06-01,2016-06-01
3053,1008,1762,2004-05-01,2004-05-01
3054,1008,1001,2013-01-13,2013-01-13
3055,1008,1838,2019-06-04,2019-06-04
3056,1008,2078,2008-11-09,2008-11-09
3057,1008,1812,1991-11-27,1991-11-27
3058,1009,4884,1990-07-04,1990-07-04
3059,1009,322,1988-07-12,1988-07-12
3060,1009,2698,1977-05-13,1977-05-13
3061,1009,1016,2001-03-17,2001-03-17
3062,1010,1799,1983-10-04,1983-10-04
3063,1010,1783,1982-07-24,1982-07-24
3064,1010,128,2017-09-03,2017-09-03
3065,1011,2446,1998-12-18,1998-12-18
3066,1012,3918,1996-01-13,1996-01-13
3067,1012,3548,2015-06-17,2015-06-17
3068,1012,2880,1986-02-21,1986-02-21
3069,1013,3789,1983-04-30,1983-04-30
3070,1013,3350,2009-02-20,2009-02-20
3071,1013,1281,1974-06-01,1974-06-01
3072,1013,4106,2016-12-16,2016-12-16
3073,1014,4139,1972-06-08,1972-06-08
3074,1015,489,1973-11-21,1973-11-21
3075,1015,2917,2014-07-06,2014-07-06
3076,1015,1755,2017-03-29,2017-03-29
3077,1015,329,2000-11-15,2000-11-15
3078,1015,2441,2005-08-08,2005-08-08
3079,1016,3842,1989-01-03,1989-01-03
3080,1016,492,1978-06-14,1978-06-14
3081,1016,1358,1986-10-31,1986-10-31
3082,1017,2176,1981-08-15,1981-08-15
3083,1017,4432,1974-08-16,1974-08-16
3084,1017,1959,2020-12-26,2020-12-26
3085,1018,1593,1994-05-18,1994-05-18
3086,1018,2806,1996-03-03,1996-03-03
3087,1018,773,1972-02-16,1972-02-16
3088,1018,3349,2010-06-22,2010-06-22
3089,1019,1500,2003-07-06,2003-07-06
3090,1019,4926,1982-05-22,1982-05-22
3091,1019,1790,1990-10-31,1990-10-31
3092,1019,1190,1986-10-14,1986-10-14
3093,1020,2792,2007-05-20,2007-05-20
3094,1020,1596,1995-01-05,1995-01-05
3095,1020,1363,1978-02-28,1978-02-28
3096,1020,4096,1987-07-29,1987-07-29
3097,1021,3969,1972-05-07,1972-05-07
3098,1021,2024,1974-05-12,1974-05-12
3099,1021,3357,1971-12-08,1971-12-08
3100,1021,3627,2019-09-17,2019-09-17
3101,1021,212,1974-08-18,1974-08-18
3102,1022,4272,1988-08-28,1988-08-28
3103,1023,1830,2008-11-07,2008-11-07
3104,1024,2617,1977-06-25,1977-06-25
3105,1024,134,1982-10-05,1982-10-05
3106,1024,1032,2003-12-22,2003-12-22
3107,1025,628,1973-03-09,1973-03-09
3108,1025,3970,1991-10-10,1991-10-10
3109,1025,4347,1998-07-27,1998-07-27
3110,1026,1693,1983-03-16,1983-03-16
3111,1026,4473,2007-03-21,2007-03-21
3112,1027,2286,2019-03-24,2019-03-24
3113,1027,4883,1982-09-18,1982-09-18
3114,1027,2824,1983-03-12,1983-03-12
3115,1027,2052,2007-11-30,2007-11-30
3116,1027,2469,1987-02-15,1987-02-15
3117,1028,4001,1976-08-07,1976-08-07
3118,1028,2173,1973-01-06,1973-01-06
3119,1028,3229,1999-03-16,1999-03-16
3120,1029,4476,2011-01-24,2011-01-24
3121,1029,3680,2020-01-26,2020-01-26
3122,1029,4775,2002-08-24,2002-08-24
3123,1029,2831,2001-02-26,2001-02-26
3124,1030,185,1997-02-26,1997-02-26
3125,1030,62,1993-05-22,1993-05-22
3126,1030,3248,2020-12-19,2020-12-19
3127,1030,3998,1982-06-16,1982-06-16
3128,1031,635,1977-02-25,1977-02-25
3129,1031,1757,1975-12-25,1975-12-25
3130,1031,4024,1995-12-01,1995-12-01
3131,1032,3585,1994-03-15,1994-03-15
3132,1033,1115,2019-04-14,2019-04-14
3133,1033,1542,1998-08-07,1998-08-07
3134,1034,700,1979-05-11,1979-05-11
3135,1034,997,1982-02-21,1982-02-21
3136,1034,2354,2003-03-20,2003-03-20
3137,1034,4709,1980-07-08,1980-07-08
3138,1035,3647,1972-12-03,1972-12-03
3139,1035,3767,1999-01-05,1999-01-05
3140,1035,1876,1972-11-27,1972-11-27
3141,1035,1946,1991-11-26,1991-11-26
3142,1036,1381,1977-03-11,1977-03-11
3143,1036,162,1984-04-11,1984-04-11
3144,1036,469,1991-10-19,1991-10-19
3145,1036,1571,1972-01-29,1972-01-29
3146,1037,1169,1978-08-16,1978-08-16
3147,1037,1433,1997-05-08,1997-05-08
3148,1038,4055,1997-08-03,1997-08-03
3149,1039,2802,2012-11-29,2012-11-29
3150,1039,3848,2012-08-02,2012-08-02
3151,1039,851,1980-10-03,1980-10-03
3152,1039,3184,2001-08-07,2001-08-07
3153,1039,3413,2019-05-23,2019-05-23
3154,1040,2756,1981-05-08,1981-05-08
3155,1040,1664,2012-02-19,2012-02-19
3156,1040,2960,1973-07-21,1973-07-21
3157,1040,3498,2011-11-03,2011-11-03
3158,1041,2000,2012-07-06,2012-07-06
3159,1041,906,2011-03-03,2011-03-03
3160,1042,3323,2012-10-30,2012-10-30
3161,1042,300,2009-08-07,2009-08-07
3162,1043,2192,1975-09-08,1975-09-08
3163,1044,3366,1973-02-25,1973-02-25
3164,1044,829,1982-03-20,1982-03-20
3165,1044,1421,2002-08-24,2002-08-24
3166,1044,460,2008-03-12,2008-03-12
3167,1045,2106,1980-12-23,1980-12-23
3168,1045,363,1975-10-23,1975-10-23
3169,1045,4652,2016-01-10,2016-01-10
3170,1045,3583,2008-10-12,2008-10-12
3171,1046,3906,1978-11-19,1978-11-19
3172,1047,4716,1998-07-12,1998-07-12
3173,1048,2618,1976-05-07,1976-05-07
3174,1048,4659,1972-06-11,1972-06-11
3175,1048,3926,1995-04-11,1995-04-11
3176,1048,3776,2014-04-04,2014-04-04
3177,1049,3266,2014-01-06,2014-01-06
3178,1050,1680,2020-02-02,2020-02-02
3179,1051,4580,2003-11-01,2003-11-01
3180,1051,3491,2007-01-02,2007-01-02
3181,1051,1400,2016-12-21,2016-12-21
3182,1052,4005,1987-10-30,1987-10-30
3183,1052,2278,1994-07-09,1994-07-09
3184,1052,4686,1970-12-22,1970-12-22
3185,1053,225,2013-10-20,2013-10-20
3186,1053,953,2001-10-15,2001-10-15
3187,1053,1996,1978-07-13,1978-07-13
3188,1053,1649,2000-01-11,2000-01-11
3189,1054,1653,1994-12-16,1994-12-16
3190,1054,4042,1994-05-29,1994-05-29
3191,1055,910,1970-06-06,1970-06-06
3192,1055,3070,2007-01-17,2007-01-17
3193,1056,1706,1982-07-24,1982-07-24
3194,1056,3464,1972-11-08,1972-11-08
3195,1057,3440,1976-02-06,1976-02-06
3196,1058,4264,1990-09-24,1990-09-24
3197,1058,4852,2008-03-24,2008-03-24
3198,1059,2412,2007-10-26,2007-10-26
3199,1059,4129,1985-07-16,1985-07-16
3200,1060,1163,1982-02-27,1982-02-27
3201,1060,3465,1974-08-11,1974-08-11
3202,1060,2159,2002-12-25,2002-12-25
3203,1060,4228,2007-06-25,2007-06-25
3204,1061,1377,1975-12-25,1975-12-25
3205,1062,3977,1989-11-23,1989-11-23
3206,1062,4329,1992-06-26,1992-06-26
3207,1062,153,1987-01-19,1987-01-19
3208,1062,908,2010-04-22,2010-04-22
3209,1063,903,1999-05-29,1999-05-29
3210,1063,3425,1998-01-05,1998-01-05
3211,1063,1433,2009-11-19,2009-11-19
3212,1063,4544,1975-08-04,1975-08-04
3213,1063,1296,1987-04-08,1987-04-08
3214,1064,532,2010-03-10,2010-03-10
3215,1064,1984,1981-10-17,1981-10-17
3216,1065,1261,2020-06-06,2020-06-06
3217,1065,3500,2014-05-29,2014-05-29
3218,1065,2488,1994-12-27,1994-12-27
3219,1066,1576,2008-03-23,2008-03-23
3220,1067,1052,2010-10-19,2010-10-19
3221,1068,3523,1977-07-26,1977-07-26
3222,1068,2176,2018-07-30,2018-07-30
3223,1068,2078,1992-01-10,1992-01-10
3224,1069,2679,1971-07-05,1971-07-05
3225,1069,2931,1980-06-16,1980-06-16
3226,1069,3678,2004-02-26,2004-02-26
3227,1069,2260,1998-07-20,1998-07-20
3228,1069,2739,2001-05-11,2001-05-11
3229,1070,1169,2009-01-03,2009-01-03
3230,1070,387,1989-01-12,1989-01-12
3231,1070,3526,1998-12-01,1998-12-01
3232,1071,1235,1983-09-15,1983-09-15
3233,1071,2313,1988-01-25,1988-01-25
3234,1071,566,2020-06-08,2020-06-08
3235,1071,4327,2010-02-11,2010-02-11
3236,1072,1371,1994-05-24,1994-05-24
3237,1072,3315,2021-02-14,2021-02-14
3238,1072,1072,1995-01-24,1995-01-24
3239,1072,3724,2014-01-13,2014-01-13
3240,1072,2570,1991-08-31,1991-08-31
3241,1073,409,2016-05-20,2016-05-20
3242,1073,3087,1998-08-10,1998-08-10
3243,1074,405,1975-03-14,1975-03-14
3244,1075,4687,1979-12-18,1979-12-18
3245,1076,2766,1998-10-26,1998-10-26
3246,1076,917,2004-01-28,2004-01-28
3247,1077,3394,2014-05-27,2014-05-27
3248,1077,4535,2005-10-13,2005-10-13
3249,1077,2201,2014-11-13,2014-11-13
3250,1077,1492,2007-07-19,2007-07-19
3251,1077,4252,1980-09-14,1980-09-14
3252,1078,3173,2006-01-07,2006-01-07
3253,1078,2097,1985-12-15,1985-12-15
3254,1079,1583,1973-11-27,1973-11-27
3255,1080,1459,2016-04-11,2016-04-11
3256,1081,1310,1997-02-22,1997-02-22
3257,1082,4920,1987-06-05,1987-06-05
3258,1082,4992,2009-01-06,2009-01-06
3259,1083,3588,1987-12-06,1987-12-06
3260,1083,2990,1995-10-29,1995-10-29
3261,1083,39,1986-10-31,1986-10-31
3262,1084,3096,1974-05-05,1974-05-05
3263,1085,4143,1972-05-11,1972-05-11
3264,1085,4618,1970-08-31,1970-08-31
3265,1086,3385,1973-12-23,1973-12-23
3266,1086,2672,1974-02-11,1974-02-11
3267,1087,654,2011-11-11,2011-11-11
3268,1087,3433,2008-02-24,2008-02-24
3269,1087,2069,1980-04-07,1980-04-07
3270,1087,2587,2012-03-03,2012-03-03
3271,1087,2334,2010-08-02,2010-08-02
3272,1088,158,2013-01-14,2013-01-14
3273,1088,3769,2013-09-28,2013-09-28
3274,1089,1774,2014-06-26,2014-06-26
3275,1090,4923,1999-11-18,1999-11-18
3276,1090,343,2000-08-10,2000-08-10
3277,1090,4032,2003-03-13,2003-03-13
3278,1090,1426,1982-07-28,1982-07-28
3279,1090,3427,1977-02-03,1977-02-03
3280,1091,3369,1972-09-07,1972-09-07
3281,1091,178,1989-11-16,1989-11-16
3282,1092,2959,1971-07-02,1971-07-02
3283,1092,3662,2013-04-25,2013-04-25
3284,1092,2562,1974-04-29,1974-04-29
3285,1093,3383,1987-08-12,1987-08-12
3286,1093,80,2007-01-03,2007-01-03
3287,1093,3815,1995-06-27,1995-06-27
3288,1093,3511,2011-11-28,2011-11-28
3289,1093,3778,2000-01-21,2000-01-21
3290,1094,30,2017-10-22,2017-10-22
3291,1094,506,2020-10-31,2020-10-31
3292,1094,4134,1986-03-23,1986-03-23
3293,1094,2305,2001-09-22,2001-09-22
3294,1095,1778,1983-06-29,1983-06-29
3295,1095,183,2011-06-06,2011-06-06
3296,1095,2962,2016-04-25,2016-04-25
3297,1095,459,1992-03-14,1992-03-14
3298,1096,714,1992-04-14,1992-04-14
3299,1096,2640,1998-11-13,1998-11-13
3300,1096,2256,2012-03-05,2012-03-05
3301,1097,3647,2000-07-26,2000-07-26
3302,1097,3195,1996-01-16,1996-01-16
3303,1097,1680,1977-03-09,1977-03-09
3304,1097,4761,2001-01-04,2001-01-04
3305,1098,1166,2005-04-05,2005-04-05
3306,1098,1795,1989-09-29,1989-09-29
3307,1099,2123,1974-04-07,1974-04-07
3308,1099,3001,2000-01-30,2000-01-30
3309,1099,1835,1985-05-09,1985-05-09
3310,1099,4979,2003-10-30,2003-10-30
3311,1099,870,1977-10-26,1977-10-26
3312,1100,173,1995-03-02,1995-03-02
3313,1100,3870,2020-03-31,2020-03-31
3314,1100,1956,1988-01-23,1988-01-23
3315,1100,1926,1971-06-11,1971-06-11
3316,1101,4073,1970-12-01,1970-12-01
3317,1101,594,2001-09-10,2001-09-10
3318,1101,1896,2005-08-09,2005-08-09
3319,1101,2506,1990-03-16,1990-03-16
3320,1101,1521,2011-04-09,2011-04-09
3321,1102,4867,1993-06-22,1993-06-22
3322,1102,1726,1989-01-08,1989-01-08
3323,1102,1192,1989-01-21,1989-01-21
3324,1103,1501,1970-03-11,1970-03-11
3325,1104,2678,2018-06-30,2018-06-30
3326,1104,4605,2017-09-08,2017-09-08
3327,1105,1478,1979-05-29,1979-05-29
3328,1106,2587,2012-11-07,2012-11-07
3329,1106,3280,2010-09-16,2010-09-16
3330,1106,3714,1975-12-25,1975-12-25
3331,1106,3928,2012-12-01,2012-12-01
3332,1107,2146,2009-03-31,2009-03-31
3333,1107,1196,2004-05-06,2004-05-06
3334,1108,4381,1976-10-30,1976-10-30
3335,1108,3401,1977-08-03,1977-08-03
3336,1108,801,1989-02-06,1989-02-06
3337,1109,3497,1981-03-27,1981-03-27
3338,1109,1434,2015-05-20,2015-05-20
3339,1109,217,2015-09-18,2015-09-18
3340,1109,3513,1991-12-24,1991-12-24
3341,1109,1502,2019-01-30,2019-01-30
3342,1110,2380,1985-04-23,1985-04-23
3343,1110,4384,1998-12-04,1998-12-04
3344,1111,3968,2018-12-24,2018-12-24
3345,1111,4415,1998-02-22,1998-02-22
3346,1111,1388,1991-12-13,1991-12-13
3347,1111,4082,1988-01-23,1988-01-23
3348,1112,427,2000-11-15,2000-11-15
3349,1113,496,2009-10-17,2009-10-17
3350,1113,2965,1986-07-10,1986-07-10
3351,1114,1388,1996-07-29,1996-07-29
3352,1114,839,1988-09-18,1988-09-18
3353,1114,1633,2011-07-11,2011-07-11
3354,1114,4060,1979-07-24,1979-07-24
3355,1115,2361,2016-08-28,2016-08-28
3356,1115,4104,2017-09-30,2017-09-30
3357,1115,385,1978-12-13,1978-12-13
3358,1116,1135,2018-10-02,2018-10-02
3359,1116,3669,1973-05-03,1973-05-03
3360,1116,3672,1999-12-04,1999-12-04
3361,1116,3075,1981-10-26,1981-10-26
3362,1117,381,1991-07-05,1991-07-05
3363,1118,4982,2012-02-17,2012-02-17
3364,1118,4566,1978-07-05,1978-07-05
3365,1118,1407,2002-01-20,2002-01-20
3366,1118,3704,1981-09-21,1981-09-21
3367,1119,2344,1970-08-19,1970-08-19
3368,1119,3046,2014-12-30,2014-12-30
3369,1119,614,2020-07-28,2020-07-28
3370,1120,2284,2012-08-28,2012-08-28
3371,1120,1992,2021-01-01,2021-01-01
3372,1120,953,2011-10-22,2011-10-22
3373,1120,2845,2006-12-06,2006-12-06
3374,1120,4288,2012-03-07,2012-03-07
3375,1121,2377,1991-10-19,1991-10-19
3376,1121,760,2001-03-14,2001-03-14
3377,1122,3677,2002-03-13,2002-03-13
3378,1122,1814,1996-04-07,1996-04-07
3379,1122,754,1979-06-30,1979-06-30
3380,1122,3316,1989-11-18,1989-11-18
3381,1122,4274,1999-06-27,1999-06-27
3382,1123,1881,2005-10-28,2005-10-28
3383,1123,3849,2004-08-17,2004-08-17
3384,1123,451,2005-08-16,2005-08-16
3385,1123,4959,2019-10-23,2019-10-23
3386,1123,3478,2009-10-10,2009-10-10
3387,1124,670,1977-10-07,1977-10-07
3388,1124,816,1991-02-13,1991-02-13
3389,1124,3332,1994-02-24,1994-02-24
3390,1124,1706,1999-04-17,1999-04-17
3391,1125,1124,2001-05-02,2001-05-02
3392,1125,65,1971-08-27,1971-08-27
3393,1126,400,2016-08-30,2016-08-30
3394,1126,3203,1984-11-24,1984-11-24
3395,1126,3849,2010-05-23,2010-05-23
3396,1126,4503,1975-09-03,1975-09-03
3397,1126,4334,1978-11-17,1978-11-17
3398,1127,4537,1985-06-30,1985-06-30
3399,1127,1845,2020-02-06,2020-02-06
3400,1127,1879,1972-04-26,1972-04-26
3401,1127,2762,1970-12-03,1970-12-03
3402,1128,4011,1982-10-24,1982-10-24
3403,1129,3034,2013-10-16,2013-10-16
3404,1129,4158,2010-08-23,2010-08-23
3405,1129,3722,2017-05-05,2017-05-05
3406,1129,2652,2021-01-04,2021-01-04
3407,1129,3779,1975-10-12,1975-10-12
3408,1130,4170,2016-09-01,2016-09-01
3409,1130,1288,2001-04-22,2001-04-22
3410,1130,2744,2011-10-19,2011-10-19
3411,1130,1967,1971-03-24,1971-03-24
3412,1130,1667,2003-03-18,2003-03-18
3413,1131,1390,2009-09-07,2009-09-07
3414,1131,1724,1978-12-10,1978-12-10
3415,1132,3135,1996-11-25,1996-11-25
3416,1133,3934,1991-07-15,1991-07-15
3417,1133,4090,2009-10-21,2009-10-21
3418,1133,991,1980-11-13,1980-11-13
3419,1133,670,1974-05-01,1974-05-01
3420,1134,3271,2020-07-09,2020-07-09
3421,1134,793,1970-01-31,1970-01-31
3422,1134,1443,2009-08-05,2009-08-05
3423,1134,3891,2003-09-23,2003-09-23
3424,1135,1721,1990-01-19,1990-01-19
3425,1136,693,2018-07-27,2018-07-27
3426,1136,3446,2003-02-04,2003-02-04
3427,1136,1358,1976-12-03,1976-12-03
3428,1136,4109,1996-07-26,1996-07-26
3429,1136,3979,2017-12-23,2017-12-23
3430,1137,3784,1996-03-27,1996-03-27
3431,1137,960,2000-09-01,2000-09-01
3432,1138,3206,1988-07-05,1988-07-05
3433,1138,2547,1986-06-21,1986-06-21
3434,1138,3145,1999-02-01,1999-02-01
3435,1138,2333,2010-02-14,2010-02-14
3436,1139,4002,2011-12-18,2011-12-18
3437,1139,299,1998-08-09,1998-08-09
3438,1140,2382,1996-03-10,1996-03-10
3439,1140,3906,1988-05-05,1988-05-05
3440,1140,3149,1982-05-07,1982-05-07
3441,1140,491,1976-03-31,1976-03-31
3442,1140,3458,1997-09-07,1997-09-07
3443,1141,3361,1982-01-13,1982-01-13
3444,1141,4566,1988-09-23,1988-09-23
3445,1141,614,2011-06-11,2011-06-11
3446,1141,4368,1973-07-30,1973-07-30
3447,1142,2886,2013-12-22,2013-12-22
3448,1142,4353,1971-08-12,1971-08-12
3449,1142,3916,1989-08-23,1989-08-23
3450,1143,1152,1974-03-07,1974-03-07
3451,1143,734,2013-04-14,2013-04-14
3452,1143,1033,2000-10-20,2000-10-20
3453,1143,3576,1977-01-21,1977-01-21
3454,1143,1751,2016-12-12,2016-12-12
3455,1144,2268,1987-04-23,1987-04-23
3456,1144,40,2018-03-21,2018-03-21
3457,1144,4547,1997-02-21,1997-02-21
3458,1145,4587,2019-10-04,2019-10-04
3459,1145,1699,1980-07-18,1980-07-18
3460,1145,2316,1982-06-29,1982-06-29
3461,1145,4028,1981-12-12,1981-12-12
3462,1146,1997,1986-08-01,1986-08-01
3463,1146,2266,2005-08-08,2005-08-08
3464,1146,1625,2017-12-31,2017-12-31
3465,1147,3768,2014-12-31,2014-12-31
3466,1147,1142,2018-05-13,2018-05-13
3467,1147,3125,2017-10-18,2017-10-18
3468,1147,3493,2009-07-22,2009-07-22
3469,1147,3380,1972-12-14,1972-12-14
3470,1148,3113,1973-09-06,1973-09-06
3471,1148,3622,1986-06-10,1986-06-10
3472,1148,3604,2016-07-14,2016-07-14
3473,1148,2222,1991-01-22,1991-01-22
3474,1148,4820,1992-08-27,1992-08-27
3475,1149,3355,1973-11-29,1973-11-29
3476,1149,2978,1996-03-09,1996-03-09
3477,1149,2319,1976-06-09,1976-06-09
3478,1149,2299,2017-03-08,2017-03-08
3479,1149,3573,2013-09-28,2013-09-28
3480,1150,447,1991-11-19,1991-11-19
3481,1150,4042,1995-06-09,1995-06-09
3482,1150,207,1974-07-09,1974-07-09
3483,1150,1151,2003-01-18,2003-01-18
3484,1151,1836,1972-08-11,1972-08-11
3485,1151,3310,1984-12-19,1984-12-19
3486,1151,2672,1996-11-29,1996-11-29
3487,1151,3401,1996-02-20,1996-02-20
3488,1152,736,1976-03-03,1976-03-03
3489,1152,2844,1977-07-30,1977-07-30
3490,1152,4317,1976-08-17,1976-08-17
3491,1152,3558,1981-07-08,1981-07-08
3492,1153,3295,1989-12-07,1989-12-07
3493,1153,671,1982-03-21,1982-03-21
3494,1154,3323,1980-08-28,1980-08-28
3495,1154,3883,1973-05-21,1973-05-21
3496,1154,1431,1978-01-16,1978-01-16
3497,1154,3795,2013-09-04,2013-09-04
3498,1154,2129,2006-06-27,2006-06-27
3499,1155,2647,2016-10-26,2016-10-26
3500,1155,2736,2019-01-04,2019-01-04
3501,1156,3914,1996-01-13,1996-01-13
3502,1157,2903,1974-12-15,1974-12-15
3503,1157,3566,1996-02-14,1996-02-14
3504,1158,600,1989-07-01,1989-07-01
3505,1158,4648,1988-09-27,1988-09-27
3506,1159,2970,1987-07-11,1987-07-11
3507,1159,3756,2015-06-25,2015-06-25
3508,1159,151,1985-05-31,1985-05-31
3509,1159,997,1987-03-11,1987-03-11
3510,1159,3612,1976-03-05,1976-03-05
3511,1160,477,1990-08-17,1990-08-17
3512,1161,1706,1984-01-18,1984-01-18
3513,1161,3613,2004-01-13,2004-01-13
3514,1162,2242,1982-11-11,1982-11-11
3515,1162,4344,2008-08-16,2008-08-16
3516,1162,506,1986-08-27,1986-08-27
3517,1162,1752,2004-05-18,2004-05-18
3518,1163,1585,2014-01-01,2014-01-01
3519,1163,4189,2000-07-15,2000-07-15
3520,1163,1328,2012-12-08,2012-12-08
3521,1163,1687,2016-01-09,2016-01-09
3522,1163,717,1979-05-17,1979-05-17
3523,1164,3264,2015-11-26,2015-11-26
3524,1164,854,1990-04-15,1990-04-15
3525,1164,3792,2001-05-15,2001-05-15
3526,1164,1431,2011-03-24,2011-03-24
3527,1164,3584,2014-07-01,2014-07-01
3528,1165,2677,1986-10-19,1986-10-19
3529,1165,2230,1979-06-08,1979-06-08
3530,1165,3324,2001-11-05,2001-11-05
3531,1165,636,1977-01-15,1977-01-15
3532,1165,4936,1989-02-22,1989-02-22
3533,1166,1939,1977-05-07,1977-05-07
3534,1166,2073,2018-12-21,2018-12-21
3535,1167,3613,1987-10-04,1987-10-04
3536,1167,3009,1971-02-25,1971-02-25
3537,1167,4865,2010-02-06,2010-02-06
3538,1167,2062,1994-12-25,1994-12-25
3539,1168,4409,1970-10-09,1970-10-09
3540,1169,3964,2000-04-21,2000-04-21
3541,1170,3268,2006-09-09,2006-09-09
3542,1170,3094,2005-05-18,2005-05-18
3543,1170,1699,1998-06-24,1998-06-24
3544,1171,3836,2005-11-25,2005-11-25
3545,1172,2604,1995-01-11,1995-01-11
3546,1172,88,1978-07-18,1978-07-18
3547,1172,1820,2006-02-24,2006-02-24
3548,1172,56,2008-03-28,2008-03-28
3549,1172,123,1989-02-10,1989-02-10
3550,1173,733,1997-11-19,1997-11-19
3551,1174,4017,1988-02-29,1988-02-29
3552,1175,4609,2005-06-27,2005-06-27
3553,1175,2071,2014-01-03,2014-01-03
3554,1176,4310,1987-10-23,1987-10-23
3555,1177,173,1978-08-05,1978-08-05
3556,1178,978,2011-07-02,2011-07-02
3557,1179,1883,2001-02-07,2001-02-07
3558,1179,3543,1998-11-11,1998-11-11
3559,1179,738,1986-12-31,1986-12-31
3560,1179,3272,1994-02-15,1994-02-15
3561,1180,914,1975-06-01,1975-06-01
3562,1180,3335,1990-02-11,1990-02-11
3563,1181,3671,2011-02-08,2011-02-08
3564,1181,1835,2003-01-12,2003-01-12
3565,1181,2260,2014-04-04,2014-04-04
3566,1181,109,1988-09-15,1988-09-15
3567,1182,3831,1971-10-06,1971-10-06
3568,1182,4711,2004-03-20,2004-03-20
3569,1183,2844,1974-04-14,1974-04-14
3570,1183,4368,2015-06-19,2015-06-19
3571,1183,203,2013-10-29,2013-10-29
3572,1183,149,2014-12-02,2014-12-02
3573,1183,4751,1999-07-07,1999-07-07
3574,1184,2220,1984-08-21,1984-08-21
3575,1184,597,1998-04-30,1998-04-30
3576,1185,1271,1988-04-04,1988-04-04
3577,1185,2974,2008-03-01,2008-03-01
3578,1185,3328,1985-12-25,1985-12-25
3579,1185,129,2009-03-29,2009-03-29
3580,1186,2285,2003-04-30,2003-04-30
3581,1186,3660,2020-10-16,2020-10-16
3582,1186,1184,2019-03-22,2019-03-22
3583,1186,292,2013-04-28,2013-04-28
3584,1187,4511,1990-03-23,1990-03-23
3585,1187,154,2013-09-20,2013-09-20
3586,1187,1383,1972-06-09,1972-06-09
3587,1187,4997,1973-07-13,1973-07-13
3588,1188,4985,2001-12-14,2001-12-14
3589,1188,3683,1992-01-31,1992-01-31
3590,1188,729,1972-07-10,1972-07-10
3591,1188,4008,1971-01-01,1971-01-01
3592,1188,1042,1972-05-05,1972-05-05
3593,1189,4496,1988-05-01,1988-05-01
3594,1189,4070,1980-06-08,1980-06-08
3595,1189,3583,1997-06-17,1997-06-17
3596,1189,3561,1979-03-11,1979-03-11
3597,1189,2594,2003-01-25,2003-01-25
3598,1190,329,2015-08-11,2015-08-11
3599,1190,2753,1986-02-28,1986-02-28
3600,1190,2110,2004-12-30,2004-12-30
3601,1190,2774,2003-09-26,2003-09-26
3602,1191,1595,2004-12-17,2004-12-17
3603,1191,779,2018-01-31,2018-01-31
3604,1191,4517,2015-01-27,2015-01-27
3605,1192,1272,1979-07-23,1979-07-23
3606,1192,999,1978-10-29,1978-10-29
3607,1193,1415,1976-03-31,1976-03-31
3608,1193,4130,2015-10-08,2015-10-08
3609,1193,4470,1975-07-29,1975-07-29
3610,1194,2914,1995-12-05,1995-12-05
3611,1194,3198,1970-02-27,1970-02-27
